,Central,Stat,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptcorr_15to20_EB1,59263.16861840727,467.77535557652925,18379.520524624244,91840.90402293699,3995.179243787714
ptcorr_15to20_EB2,39466.01747174459,381.2618898819744,11136.996828839336,64259.81828079121,2328.4626335746507
ptcorr_15to20_EE,36585.597340467924,372.0578290282331,11715.738155841678,57647.46089667306,2239.035977908352
ptcorr_20to25_EB1,74224.82322886657,486.62503353137936,21290.433696137115,115108.77675332442,4393.827497077791
ptcorr_20to25_EB2,46409.68593230802,393.7064433364515,12899.087249436616,79336.19310742922,2676.5640803019924
ptcorr_20to25_EE,46945.477828761206,411.47972844142004,15079.534823185444,72967.96757360174,2558.725790969098
ptcorr_25to35_EB1,240191.62790586666,823.0315631464784,54658.270237014425,342536.6944737347,10849.664324945428
ptcorr_25to35_EB2,112412.58961741708,590.3306344098481,39318.17082373726,163158.3681862065,5881.751041237937
ptcorr_25to35_EE,120519.34751023202,627.8421096816431,43604.343665870256,170234.47448092123,7073.293944785684
ptcorr_35to50_EB1,345158.42000121204,961.7013271694386,78463.766282474,403727.85852661147,12311.148820946828
ptcorr_35to50_EB2,272084.46960574976,854.55084812211,88130.48369809332,303019.3959009478,9574.612119108067
ptcorr_35to50_EE,290983.2119995457,882.3552915859531,107172.66786158079,328578.77110766846,10048.137072817415
ptcorr_50to100_EB1,108535.18039767233,642.8138420985388,53371.10196772168,126213.16502226719,6820.906604885519
ptcorr_50to100_EB2,97450.57867555927,604.2054479876167,46090.32810815492,110692.71021870709,4993.257977979192
ptcorr_50to100_EE,123423.80629310854,677.3938587009914,59688.89816077647,141435.02929353548,5537.293241989437
