,Central,Stat,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptcorr_15to20_EB1,8362297.4934664685,98375.82760317394,2019558.7275937032,13203339.817765554,1458039.4193889678
ptcorr_15to20_EB2,6150115.751798293,83087.83648724656,1512479.6484158197,9801461.057261582,1023809.6923114952
ptcorr_15to20_EE,6057380.129267531,81840.0449710366,1633174.331866731,9316052.85852419,889767.181427328
ptcorr_20to25_EB1,3082427.8121193415,58113.31988947023,859379.1211858043,4587922.953597688,531034.2882753703
ptcorr_20to25_EB2,2450816.951492523,51427.87548630194,682259.3030653318,3583796.822037555,389535.72869691456
ptcorr_20to25_EE,2664794.109882206,53740.58837568283,809452.7914788144,3869365.9255180205,419134.21452090883
ptcorr_25to35_EB1,1940382.3153702454,46820.031428090806,646237.910172562,2631684.844643247,318896.83188984945
ptcorr_25to35_EB2,1790529.1603360574,44714.18127695601,584517.3950790726,2348514.1599117527,277285.8196562217
ptcorr_25to35_EE,1778289.3266613334,44216.04579173889,580954.0023394985,2314093.623250627,232826.27289708445
ptcorr_35to50_EB1,599751.7469836355,24503.416956853805,323605.8455111179,724229.5718141017,109727.90435241495
ptcorr_35to50_EB2,627175.3810556827,25168.358923395044,306963.2350153731,717300.7153419781,94378.58958057819
ptcorr_35to50_EE,668620.4016445096,25213.253542669405,342908.06838710816,765284.8477577313,92067.83281607038
ptcorr_50to100_EB1,197559.26321223582,10131.04523047069,152757.9419603874,210123.5861166831,42332.861257940385
ptcorr_50to100_EB2,197864.93337429108,9619.369944436678,149112.78024835183,210149.4751130545,32499.88173215022
ptcorr_50to100_EE,247118.88454092568,11312.13599248387,185346.86893326117,261427.3059124777,41228.70628154177
