,Central,Stat,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptcorr_15to20_EB1,18672615.13840615,146645.77294705546,4655178.386767921,29249325.775112107,3042027.9230576046
ptcorr_15to20_EB2,13126914.692735475,121341.36815228738,3339983.8226150535,20528407.660634387,2110025.3061854807
ptcorr_15to20_EE,11823991.894392336,114673.56092877914,3184904.6288248124,18034873.678389717,1758735.3913198288
ptcorr_20to25_EB1,11803499.890887767,115006.44450251515,3304818.0942807025,17376669.745468553,1840271.9667530525
ptcorr_20to25_EB2,8123825.678647576,94612.71229407423,2277351.0188032817,11833312.898510989,1200681.004203221
ptcorr_20to25_EE,7130651.931219685,88056.2955003818,2123997.9582698145,10164816.256234642,1006185.9418500882
ptcorr_25to35_EB1,6762614.861786304,87147.04044583181,2353490.239067576,8837121.161238404,1006022.2353285975
ptcorr_25to35_EB2,5421494.176982267,77882.286128028,1910811.0954824598,6917957.152726237,806803.8783200928
ptcorr_25to35_EE,4782686.594152015,72351.94216706387,1788809.1247154928,6077386.687123301,654934.0949403751
ptcorr_35to50_EB1,4537317.234356145,68029.00722549413,2256324.0758382184,5330512.489022106,662439.6915809974
ptcorr_35to50_EB2,3400074.204014387,58226.76649277511,1747954.5583683252,3848374.953402314,448348.58635780436
ptcorr_35to50_EE,2785781.2359975283,51576.018378655375,1497132.2105796747,3183372.5327219027,362532.3633610503
ptcorr_50to100_EB1,1765005.2598641352,31622.813548205355,1304795.9843730133,1876357.6223494762,281218.07323786675
ptcorr_50to100_EB2,1288948.814525045,25706.069245472558,966996.6947690767,1345934.7484008656,208625.41343156504
ptcorr_50to100_EE,1073605.2002380379,23158.29872037596,813472.9479672485,1137317.3955112414,166945.33942712934
