,Central,Stat,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptcorr_15to20_EB1,1558.307761943613,8.72319152640216,1097.9574209752755,1662.8612392562495,1044.455909774011
ptcorr_15to20_EB2,965.3489861401058,6.79415035001945,667.2590545204696,1033.7791369740141,653.0953207327465
ptcorr_15to20_EE,905.1674203530932,6.5616630350484,623.2797191180771,974.1318281767022,609.6891776037443
ptcorr_20to25_EB1,1411.5943967297637,8.091440289116006,996.3779778569817,1510.5336930034427,958.9882033155282
ptcorr_20to25_EB2,901.5426866020867,6.4720481318893475,631.6538861439119,964.1629490196055,615.2774580932046
ptcorr_20to25_EE,834.0377128112884,6.178384173570514,563.275719278877,898.826520539814,577.336343508107
ptcorr_25to35_EB1,2620.4356558703394,11.231330194939162,1855.8009272834333,2792.4631619408956,1825.4699487055268
ptcorr_25to35_EB2,1634.7237258585133,8.85424924355225,1136.2398448188615,1752.1931580605085,1135.7593842615552
ptcorr_25to35_EE,1322.9388177841358,7.886213876135419,892.0069862880524,1429.9760470623232,912.0324107741067
ptcorr_35to50_EB1,3206.1155471665284,12.418320189872974,2295.3063069124933,3395.8105129516002,2270.6663000344342
ptcorr_35to50_EB2,1927.6303213397448,9.607156672917403,1366.1679938990887,2055.966049901619,1345.371254034735
ptcorr_35to50_EE,1424.3602229003952,8.119528680266477,969.3170185122474,1536.8082159258342,977.3449319891747
ptcorr_50to100_EB1,3961.9243034180804,13.891413024791255,3017.574579566106,4162.026823377106,2773.8137254893927
ptcorr_50to100_EB2,2374.689477952745,10.743267177195632,1774.3323651266162,2505.7873049962814,1646.4345184229337
ptcorr_50to100_EE,1537.5060843041358,8.476890769105186,1108.3564507899268,1648.3150918077388,1019.5657575293518
