,Central,Stat,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptcorr_15to20_EB1,55806.36160842642,1373.716483818571,14444.706928950134,96638.91395482412,2733.2486044689986
ptcorr_15to20_EB2,37963.46347562145,1118.932307945922,9651.925666302657,65313.71221345142,2124.29181148594
ptcorr_15to20_EE,38852.62689779872,1128.5391425965634,10518.307126801099,65850.48142737405,1837.1865810966638
ptcorr_20to25_EB1,57127.02894596186,1349.8082705343475,13867.93856240792,97346.88027759994,2927.2132958390207
ptcorr_20to25_EB2,40705.16371702078,1139.0885668029102,10210.060036271603,68181.33148943292,2400.853115091375
ptcorr_20to25_EE,48093.864286967975,1234.065274953051,13531.93094725509,78728.80315432519,2526.01234875717
ptcorr_25to35_EB1,128087.16155979963,2024.7832044417873,31823.621998460192,201836.992726472,7035.600484336865
ptcorr_25to35_EB2,93080.90868092224,1720.583501913611,25480.585877255464,143409.6656992589,4545.624429572044
ptcorr_25to35_EE,97512.04081531364,1738.762641144112,27780.334117594073,149974.45270412142,6079.495639932126
ptcorr_35to50_EB1,188742.94510158015,2475.0822441872447,56576.07186612721,259111.29418790786,10143.31722431805
ptcorr_35to50_EB2,128424.56487932081,2038.6292788488518,39065.558291972404,175849.36645117842,6852.8088594364235
ptcorr_35to50_EE,133939.61620555606,2022.5822086381395,43723.43017475642,177827.3947853401,6346.455488919476
ptcorr_50to100_EB1,292225.4097318255,3079.1671317357795,170294.19375831913,328087.4332864632,12240.034478345104
ptcorr_50to100_EB2,206577.14385788303,2583.8215498814675,122213.64321906019,230214.1934723445,8784.915537159926
ptcorr_50to100_EE,196073.5885528754,2456.7229628613286,116072.49546355303,219164.2769068436,7753.457118417735
