,Central,Stat,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptcorr_15to20_EB1,101.13423728343548,1.2810010583586398,74.59220392731895,107.15038736848155,82.53108351917463
ptcorr_15to20_EB2,63.64261923335447,0.9862487445594114,44.590163722417905,67.5207442894279,50.92468659944405
ptcorr_15to20_EE,52.17105664906131,0.9015614075966952,37.100595736238304,55.941863174269905,40.5538421129198
ptcorr_20to25_EB1,91.69884229414454,1.1815870976508553,67.4731669645814,97.09394975940025,75.31335959804454
ptcorr_20to25_EB2,59.27922713658555,0.9490980728953184,43.17544291835282,62.83628061433881,48.429828058053246
ptcorr_20to25_EE,50.90778739645187,0.8819348116757215,36.56671460337783,54.60531676297802,39.37928825583029
ptcorr_25to35_EB1,156.36890700400755,1.5668075466009805,115.47676730190211,164.41550283746324,128.03011686436486
ptcorr_25to35_EB2,103.6451263006059,1.272706344177421,76.39425303959105,109.40425928008774,82.57775540681371
ptcorr_25to35_EE,84.84323651782886,1.1477710337421076,60.97044658296624,90.81267309261176,65.50757583931849
ptcorr_35to50_EB1,179.77846313970562,1.6771779839677636,135.9690709610407,187.7367210622511,147.32405052450164
ptcorr_35to50_EB2,121.7650733566558,1.3785213671400485,92.52044787665596,127.35987667408945,97.33801305653786
ptcorr_35to50_EE,102.2472533334426,1.2341425925822473,74.68346537656923,108.41332458751765,78.00769829190628
ptcorr_50to100_EB1,211.25856687236754,1.8093105873917823,175.69282999766736,216.45522811019254,173.33928955427356
ptcorr_50to100_EB2,146.92185529457578,1.50146978067634,120.1145990694624,151.39609677429698,118.21352926231991
ptcorr_50to100_EE,120.42384445754334,1.3300348029970315,95.38495796083097,125.99367965865713,89.93357557580897
