,Central,Stat,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptcorr_15to20_EB1,262.0331535972207,8.403202591616337,142.7955612067557,299.1148994472674,48.35202473918252
ptcorr_15to20_EB2,171.47802786986068,6.759766097895056,91.87872219219115,195.95104150181427,30.795019808319783
ptcorr_15to20_EE,160.97817278535683,6.5680450584512915,89.72052437924854,185.6060030980965,31.517601845630487
ptcorr_20to25_EB1,213.17825519764963,7.391403535407161,130.80959987961612,239.84483771622058,35.84490017851415
ptcorr_20to25_EB2,139.36110616271174,5.940067903279446,83.18067883855443,155.74068830002992,30.26589318865738
ptcorr_20to25_EE,142.97084116643381,5.99645293650273,76.48216143842146,161.8136916193963,22.205340826827687
ptcorr_25to35_EB1,319.80838397899475,9.209555798465864,184.54666375866657,359.70884861259896,47.76130868919565
ptcorr_25to35_EB2,233.45167594722335,7.964411192936191,151.27713284651207,255.7041098638938,39.46359301287255
ptcorr_25to35_EE,245.8704978273595,7.957486784846937,153.53515851991668,271.9174695828509,32.7907716292096
ptcorr_35to50_EB1,322.78829816408205,9.283064271157903,196.79975442486736,347.36986603340864,49.62935205585333
ptcorr_35to50_EB2,265.55004849903975,8.479617887704162,169.7721692463048,288.11035265000845,36.365739090173136
ptcorr_35to50_EE,294.0530491084401,8.616996651472487,180.24002951512415,323.9188552442414,41.38702950885663
ptcorr_50to100_EB1,359.2585765350775,9.774312362144567,263.8006860885335,377.5814092854269,60.34366240634062
ptcorr_50to100_EB2,293.14280420257876,8.83454317545701,219.90201490657589,305.79308942599124,47.38386861999052
ptcorr_50to100_EE,341.7795356932723,9.146463971212645,242.81864670142693,363.24959351528366,54.492076940222994
