,Central,Stat,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptcorr_15to20_EB1,5068.0,71.18988692223074,1360.0,7736.0,639.0
ptcorr_15to20_EB2,2932.0,54.147945482723536,762.0,4410.0,321.0
ptcorr_15to20_EE,4210.0,64.88451279003334,1187.0,6513.0,375.0
ptcorr_20to25_EB1,2318.0,48.14561246884289,762.0,3278.0,272.0
ptcorr_20to25_EB2,1973.0,44.41846462902562,595.0,2805.0,218.0
ptcorr_20to25_EE,3581.0,59.841457201508724,1020.0,5110.0,274.0
ptcorr_25to35_EB1,2954.0,54.35071296680477,1058.0,3857.0,338.0
ptcorr_25to35_EB2,2770.0,52.630789467763066,1006.0,3574.0,248.0
ptcorr_25to35_EE,5353.0,73.16419889536138,1745.0,7017.0,363.0
ptcorr_35to50_EB1,1961.0,44.28317965096906,862.0,2252.0,157.0
ptcorr_35to50_EB2,2013.0,44.86646854834911,927.0,2276.0,184.0
ptcorr_35to50_EE,3835.0,61.927376821564145,1709.0,4475.0,226.0
ptcorr_50to100_EB1,1412.0,37.57658845611187,970.0,1496.0,158.0
ptcorr_50to100_EB2,1291.0,35.93048844644336,920.0,1359.0,110.0
ptcorr_50to100_EE,2613.0,51.11751167652823,1806.0,2779.0,136.0
