,Central,Stat,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptcorr_15to20_EB1,49418.983352951946,428.0160809635634,15690.462666806752,76170.33239381407,3265.0315435567722
ptcorr_15to20_EB2,32835.998716297654,349.48361519645493,9430.154422130609,53400.30950544489,1915.698392699102
ptcorr_15to20_EE,29961.33191994041,336.45867875907516,9689.815153016141,47279.0519845606,1704.3377400839877
ptcorr_20to25_EB1,62267.22397180304,446.16424795353026,18234.431326261547,96699.94942883916,3619.8802399368465
ptcorr_20to25_EB2,38591.87746583012,359.3308013616193,10858.000496927834,66540.27293956977,2160.9644368253225
ptcorr_20to25_EE,37609.492383979305,370.32615254040365,12285.858101087177,58949.17533464912,1888.3135230824032
ptcorr_25to35_EB1,211411.35615268568,772.0393602511568,48062.997502464845,301779.2126375211,9191.949438291656
ptcorr_25to35_EB2,95820.50106225844,546.0195055200707,33759.59184544864,139726.45338425788,4615.337697502606
ptcorr_25to35_EE,100345.83474353843,573.4483759763651,36339.5916085368,142253.74369751976,4863.996129784739
ptcorr_35to50_EB1,315571.5727533304,919.0775637624887,71365.14824998102,368988.9628625844,10372.21657692697
ptcorr_35to50_EB2,245064.9816401755,810.5576981411207,78990.6794536758,272919.9765294756,7967.570923898757
ptcorr_35to50_EE,255852.7121507721,827.0760166594271,93766.70427975191,288662.62707213924,7803.605995629408
ptcorr_50to100_EB1,100506.73827902674,618.600304856044,49280.719623683435,116897.37894226078,6219.92607686283
ptcorr_50to100_EB2,89089.89060789482,576.929057557657,42039.99498091185,101239.65403945562,4600.823303231359
ptcorr_50to100_EE,109228.95665506311,637.8084822298733,52609.1188963723,125123.44067591024,4651.355328725013
