,Central,Stat,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptcorr_15to20_EB1,15259.217648745387,26.397533889939478,13691.045373240826,15402.623642192024,11714.190393337401
ptcorr_15to20_EB2,9344.272403436871,20.383046652836153,8393.449743176046,9431.419165400142,7201.721161624471
ptcorr_15to20_EE,8206.127939967611,19.042765019359994,7346.659597013336,8286.439718665677,6352.504917694396
ptcorr_20to25_EB1,14955.110908154627,25.396638927071603,13459.878016264705,15091.610719707152,11504.523494177294
ptcorr_20to25_EB2,9270.36892167248,19.9511953327657,8328.619793203226,9354.94195174127,7120.869940441123
ptcorr_20to25_EE,7979.153389822244,18.463260666873,7158.052488463224,8053.974291173411,6121.7150491933335
ptcorr_25to35_EB1,29986.14397128362,36.55227137368018,27088.325692382732,30227.423725025634,23087.915667387362
ptcorr_25to35_EB2,18296.77734442274,28.50273394150229,16500.887555964524,18461.77648446014,14007.423881765806
ptcorr_25to35_EE,13727.456054679677,24.496494503949894,12312.612133371746,13869.296780885596,10371.21528284877
ptcorr_35to50_EB1,42152.53817718132,43.24879465890071,38411.71527673111,42451.95243602442,32389.80104148397
ptcorr_35to50_EB2,24905.527972331623,33.20019683012904,22622.604320227954,25110.205257659156,18897.451807166733
ptcorr_35to50_EE,16987.362731254972,26.952667117494272,15271.049611008022,17164.104659477598,12559.726578816873
ptcorr_50to100_EB1,78732.21553124752,58.80981461434168,73645.4664735881,79132.20270742419,59565.357804789535
ptcorr_50to100_EB2,45536.28465611229,44.73637069310824,42419.457751623755,45812.156104184935,33916.92515859951
ptcorr_50to100_EE,27192.78055842135,34.0525611415662,25017.189150397942,27436.007384895172,19322.21232807728
