,Central,Stat,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptcorr_15to20_EB1,1158879.1755917121,236651.38095756157,347830.9121290422,1614369.1342296598,67719.80114842617
ptcorr_15to20_EB2,1419096.7404446828,246557.41724128593,390375.9397460188,1793207.3051278824,65323.63390699416
ptcorr_15to20_EE,5771986.724384262,522476.74857336946,1572425.2444579273,8401748.287170297,411927.0162243906
ptcorr_20to25_EB1,1566867.4571945725,272535.47799115913,713988.0051017217,2280162.430597479,119767.1783956225
ptcorr_20to25_EB2,1775754.8706611835,286712.6647205175,446406.9378359672,2769866.266189044,143194.81475064834
ptcorr_20to25_EE,7414681.528135101,585589.778158202,2073295.9009565886,11226859.266432138,25583.614842316416
ptcorr_25to35_EB1,1646472.5878873859,265720.58540083683,360195.86160728376,2268636.615046494,78909.22196448014
ptcorr_25to35_EB2,2339865.4616714236,355832.2119030102,716448.5313432652,3467289.8663958753,91436.11188828974
ptcorr_25to35_EE,6978301.448847027,578311.8882783747,2401782.9889541157,9404137.028477777,313138.54220520344
ptcorr_35to50_EB1,745230.5049079787,129574.15696327762,358972.4787722487,799217.6774598116,11646.7667509916
ptcorr_35to50_EB2,1612698.9546317696,232604.45477086512,681164.9455443115,1807477.9261148917,77615.18136739744
ptcorr_35to50_EE,4666601.877895323,420588.149279354,1787724.9083069516,5467822.679487034,155655.21088556797
ptcorr_50to100_EB1,500075.130344652,91247.51315474328,401850.7212417005,500744.7146321272,6364.309003326466
ptcorr_50to100_EB2,772657.7192646122,113262.28580509112,456811.441488174,775334.1679951012,42509.29225200815
ptcorr_50to100_EE,2522687.5962476423,195869.64281875695,1586947.7021787686,2857159.756766436,135311.51322456266
