,Central,Stat,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptcorr_15to20_EB1,605.5216634082938,13.08999685519478,348.8935258960746,681.7422382453464,87.78200034761872
ptcorr_15to20_EB2,404.953639273975,10.528226615443742,221.44512992632582,460.781965236918,57.408728216482835
ptcorr_15to20_EE,365.20559948408226,10.010296122889189,206.31864051286294,413.9991864459477,44.39077919244387
ptcorr_20to25_EB1,523.144188079616,11.74870629824211,306.50217606376077,590.8088250589707,74.0978070886578
ptcorr_20to25_EB2,351.7040224626034,9.732360610936741,204.44390260485858,404.14839585447135,40.92435438665386
ptcorr_20to25_EE,376.77459419079423,10.062779425363797,211.91018343131026,419.91792257355354,44.25057643905628
ptcorr_25to35_EB1,931.8833470121231,16.162591867684426,560.5383904361643,1032.5365259111306,116.6213684792543
ptcorr_25to35_EB2,664.893758802471,13.56294624711549,414.95516742599943,732.9588876405624,82.7623602221882
ptcorr_25to35_EE,700.6489602005479,13.756408216349458,420.32963710898895,781.0661708716,78.78848742294119
ptcorr_35to50_EB1,1110.7364690014304,17.696923957902342,696.823323155078,1204.4502640546887,142.16659792538348
ptcorr_35to50_EB2,775.0647102866021,14.642831841437573,496.6533576303472,840.3093544034605,86.71373496464481
ptcorr_35to50_EE,829.7524392129518,14.844544695127059,525.1526686521647,906.9719563564594,99.33885753485762
ptcorr_50to100_EB1,1497.7429788529985,20.446927120728684,1148.8256134509531,1573.9297166902247,201.28831295355167
ptcorr_50to100_EB2,1063.5339028945941,17.205544716512428,792.7626027692969,1121.2599986751213,128.92817879297164
ptcorr_50to100_EE,1082.469144446822,17.032588635357794,783.4475306305607,1145.4699162541426,136.24107666969203
