,loss/train,loss/valid,acc/train,acc/valid
0,0.0004726331489425106,0.000480405229302802,0.8259325729944615,0.8188502286805998
1,0.000466130998111194,0.0004738345289315925,0.8333719292151528,0.8260580096103746
2,0.00046756504803286894,0.0004754205307838768,0.8309886335128042,0.8233369999421062
3,0.00046300623763539044,0.00046949407249363006,0.8356683841834076,0.8299947895559544
4,0.00045674728839740066,0.00046338199195758016,0.8431559852563731,0.8354947027152203
5,0.00045547653874237695,0.00046174654185319894,0.84434280862232,0.8380999247380304
6,0.0004491697484347892,0.0004544842569634654,0.8514155039657268,0.8465524228564812
7,0.0004474989802865116,0.00045360650239404597,0.8522646133657539,0.8452498118450761
8,0.00044229049605458626,0.00044788911930903133,0.8582566240182172,0.8522260174839345
9,0.0004413257324952552,0.00044778030278789957,0.8583627626932206,0.8523707520407573
10,0.00044346459304958125,0.000449502865979538,0.8568189274204442,0.8500839460429572
11,0.0004426733028281602,0.00044860634541929765,0.8571662903568189,0.8511839286748104
12,0.0004485181487994486,0.0004557802982476082,0.8510681410293521,0.8438024662768483
13,0.0004437525582268908,0.00044993068622823653,0.8561434994886046,0.8497076361952179
14,0.00043779477928833143,0.0004455820877675017,0.862328489550165,0.8534128408498813
15,0.000434666567496666,0.00044133051119605454,0.8662073756730156,0.8587390725409598
16,0.0004333457737616445,0.00043829400255195186,0.8674810397730562,0.8626179586638105
17,0.0004332710517092557,0.0004388192639549378,0.8677319130048824,0.8616916575001448
18,0.000431284066881681,0.0004366466396278563,0.8693625890117525,0.8634284721820181
19,0.00043247873863076736,0.0004387939018731953,0.8688318956367356,0.8610258785387599
20,0.00043419293090049777,0.0004400237363828448,0.8661012369980123,0.8596364267932611
21,0.00043218803241506457,0.0004382009999129393,0.8679827862367085,0.86134429456377
22,0.0004321754185198569,0.00043816105758889167,0.8691792585731103,0.8624442771956232
23,0.00043062851701088003,0.0004364575217816851,0.8701345066481406,0.8633995252706537
24,0.0004313207971412246,0.0004366800859324638,0.8692178544549296,0.8640653042320384
25,0.00043082159314424,0.0004358221610446979,0.8703274860572376,0.8647021362820587
26,0.000431767034280806,0.00043813679025464844,0.8686485651980934,0.8617784982342384
27,0.00042953299079444415,0.00043467225431740295,0.8714564156004554,0.8658021189139119
28,0.0004319046475209619,0.0004368481171646675,0.868802948725371,0.8642679326115903
29,0.0004304517496533735,0.00043641454539384314,0.8704915185549702,0.8627337463092688
30,0.0004307039944879289,0.0004362680140018104,0.8696906540072175,0.8645574017252359
31,0.00043074121360241045,0.0004365994257303875,0.8698836334163145,0.8641810918774967
32,0.00042935957008033047,0.0004351425971815363,0.8716300970686428,0.865396862154808
33,0.00042909084565825515,0.00043375070639727173,0.872469557498215,0.86559949053436
34,0.0004285344605867404,0.0004336964072663817,0.8724309616163956,0.8671626237480461
35,0.0004308269386292056,0.000436474885909081,0.8700476659140469,0.8633705783592891
36,0.0004293286200990855,0.0004340402571899506,0.8710222119299871,0.8666126324321195
37,0.00043042339031573794,0.000436583217601139,0.8702020494413246,0.8632258438024663
38,0.00042793600322145724,0.000433623609577078,0.8729520060209576,0.8672784113935044
39,0.0004307587511295285,0.0004371906885887927,0.8701345066481406,0.8629074277774561
40,0.00042856451193758476,0.0004339988974741446,0.8721800883845694,0.8667284200775778
41,0.00042903151419712153,0.00043591778883472727,0.8716686929504622,0.8641810918774967
42,0.00042851258432826723,0.00043407133542372635,0.8725756961732183,0.8671915706594107
43,0.000426380528059554,0.00043225979143140603,0.8746598737914665,0.868088924911712
44,0.0004274611959614935,0.0004332849167855428,0.8736274339527972,0.8669310484571296
45,0.0004272240613455084,0.0004331205821593552,0.8731546344005094,0.8677126150639727
46,0.0004270854703954766,0.00043257398741443896,0.8736756788050715,0.867625774329879
47,0.00042673130879589604,0.00043252081408771487,0.87442829850055,0.8687547038730967
48,0.00042877763572438826,0.0004349278403316783,0.8719871089754723,0.8651073930411625
49,0.0004302639997383434,0.0004364427189666023,0.8700187190026825,0.8638626758524866
50,0.00042570449976784067,0.0004311606252586145,0.8759721337733264,0.8691020668094714
51,0.00042881401515862345,0.00043436996597797327,0.8719195661822884,0.8662073756730156
52,0.00042534289089462304,0.0004317522426806306,0.8755765259846774,0.8682047125571701
53,0.0004259344275117935,0.0004317119897899165,0.8752388120187576,0.868407340936722
54,0.0004254960264293057,0.0004317034655976073,0.8755668770142225,0.8687257569617322
55,0.00042643919467797196,0.00043186448061120455,0.8748721511414732,0.8687257569617322
56,0.0004272752953559375,0.0004335199579521466,0.8735888380709779,0.8674810397730562
57,0.000427652648521336,0.0004338475367704484,0.872923059109593,0.8676547212412435
58,0.00042514695869817857,0.0004317136608111191,0.8757695053937745,0.8682915532912638
59,0.0004249351542445841,0.0004311426244695524,0.8758081012755939,0.8695073235685752
60,0.000424961945220554,0.0004306834783964301,0.8759624848028715,0.8697099519481272
61,0.00042546120759256946,0.0004317712364203403,0.8754028445164901,0.8682915532912638
62,0.00042595724639761176,0.00043173656855351135,0.8752677589301222,0.8690441729867423
63,0.00042452419632806575,0.00043111069821624015,0.8766861575869854,0.8692178544549296
64,0.00042544066245733613,0.00043172685299296224,0.875344950693761,0.8680020841776183
65,0.000424844510474428,0.0004313684625106067,0.8766186147938015,0.8682047125571701
66,0.0004241549909366742,0.0004301409908956778,0.8767633493506243,0.8695073235685752
67,0.0004244194065338141,0.00043105003505674325,0.876387039502885,0.8692468013662942
68,0.00042469874773489477,0.00043139048858874024,0.8763194967097011,0.8693336421003879
69,0.00042414413720680483,0.0004309407578617229,0.8768791369960826,0.8687836507844613
70,0.00042328988275693773,0.00042900123452226503,0.8781238541847585,0.8713020320731778
71,0.00042361798119928246,0.00043002633917195736,0.8781817480074876,0.8708388814913449
72,0.00042460124504239754,0.00043132219325341505,0.8766765086165306,0.8692757482776587
73,0.0004245968059519992,0.0004303940768482882,0.876782647291534,0.8701441556185955
74,0.00042378600409219604,0.0004303521141155382,0.8775159690461027,0.8698546865049499
75,0.00042404978360279313,0.0004308387358491052,0.876917732877902,0.8695073235685752
76,0.00042357019792959184,0.0004296327312923103,0.8776028097801964,0.870896775314074
77,0.00042333234584709484,0.000429535094308486,0.8780466624211196,0.8701441556185955
78,0.0004227826293320572,0.0004294869211050919,0.8784036743279492,0.870896775314074
79,0.0004227209076578388,0.000429420650491895,0.8790405063779695,0.8710704567822614
80,0.0004227364926408223,0.0004294380594789205,0.8783168335938555,0.8709836160481677
