,Central,Stat,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptcorr_10to15_EB1,24408.373318227776,305.86756233034544,6195.756903143088,54323.43208349653,2280.9343939431683
ptcorr_10to15_EB2,15431.647024793412,241.46684609063536,3949.5906359073556,33889.61403805223,1430.1234872960597
ptcorr_10to15_EE,11593.208920297982,212.2517507239873,2969.40079544848,25512.04815763885,1031.7755780322984
ptcorr_15to20_EB1,25458.537552219215,299.74931178489,5901.543747762968,56713.181297736795,2136.906457455509
ptcorr_15to20_EB2,15505.104966868468,237.66597300507155,3593.290103438175,34280.954492865174,1305.2608611596177
ptcorr_15to20_EE,12009.515775017913,207.98107585860853,2918.880581894747,26182.841684476436,918.8065444446391
ptcorr_20to30_EB1,51626.66908246127,411.9847963076857,11294.04425047349,103155.77230299756,3996.2203213012617
ptcorr_20to30_EB2,30478.667809277616,322.6801911123304,6908.0136150307635,60694.113441860834,2057.1932957444224
ptcorr_20to30_EE,23794.497829930195,286.4524402331617,5316.609920609205,49292.78783135935,1478.911227648307
ptcorr_30to50_EB1,91625.91152747477,529.3740622719658,17558.86764434949,124368.34477895271,4425.98688104531
ptcorr_30to50_EB2,67178.8305980055,456.3494057806745,15773.911387345543,90845.71360647553,2967.48985677526
ptcorr_30to50_EE,55080.77964238739,415.48192236812383,16859.4702203896,76888.88999181101,2599.247383083234
ptcorr_50to100_EB1,28530.31078424813,343.32782592296473,15488.122988477555,33136.9407705264,1599.6346371292193
ptcorr_50to100_EB2,24788.48327484472,322.37633925377037,13573.75335633602,28661.128829480054,1382.9019961674508
ptcorr_50to100_EE,24065.90713900919,318.05185084142886,12931.944217264969,28277.652122738742,1478.6461198086406
