,Central,Stat,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptcorr_10to15_EB1,18841.461655961095,270.0745475272195,4783.948369066458,42082.05735632247,1732.4583762838304
ptcorr_10to15_EB2,11395.168976165754,210.02896365794973,2878.0144292788355,25723.051698295898,1058.4034073232563
ptcorr_10to15_EE,8623.030715959754,184.60149788392155,2180.8830122206587,19527.658189733054,773.86831168776
ptcorr_15to20_EB1,20549.72486110571,270.81755354297104,4807.650060701623,46377.092395238855,1825.7313805342733
ptcorr_15to20_EB2,12342.239409580658,211.08682321619213,2954.5941172281564,27476.601099211624,971.2788686675048
ptcorr_15to20_EE,9446.369085221968,184.6191536487294,2280.05035975034,21020.317885022847,739.661672634267
ptcorr_20to30_EB1,45581.96229137726,386.3953754858934,9910.201563642377,91223.0904295789,3516.5234157050163
ptcorr_20to30_EB2,26124.568116829756,298.4805732681905,6015.723786815714,52540.837308096925,1694.9569385952764
ptcorr_20to30_EE,20485.97662071476,265.23436671080907,4564.83738914077,42929.91375156822,1258.2921087466063
ptcorr_30to50_EB1,86874.22252946254,514.4897347907587,16427.57302497786,117508.55028118887,3870.2998445075036
ptcorr_30to50_EB2,63116.82275602686,441.5305138001398,14672.479468735388,85168.68899440058,2550.142479860445
ptcorr_30to50_EE,51602.32533789242,401.26229937481907,15769.836102466727,71960.11273612514,2246.4456048387037
ptcorr_50to100_EB1,27621.654213025213,337.6611175625753,14990.913915744874,32052.266479149694,1523.8026145879464
ptcorr_50to100_EB2,23819.188341791807,316.0165666896682,13058.81830919622,27579.072784768505,1311.5911501612748
ptcorr_50to100_EE,23080.22194218795,310.61712984823697,12391.749936245395,27082.454728222612,1419.6857036303934
