,Central,Stat,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptcorr_10to15_EB1,27828.950517081943,674.4321645594197,7009.230162803159,72142.65854379714,1674.559662065047
ptcorr_10to15_EB2,19555.128929305974,564.8633535623312,4979.846955328018,50255.54153311482,1027.6858126141885
ptcorr_10to15_EE,16666.47745429238,523.3627140801678,4331.939981541696,44663.04454280543,862.270450269358
ptcorr_15to20_EB1,29038.25717202177,684.0996408334138,7164.094664664518,80349.1296653187,1703.0477584355
ptcorr_15to20_EB2,21912.055377998477,596.7062316357196,5516.102798271728,58242.7770305749,1395.5375387633517
ptcorr_15to20_EE,18216.70760115605,541.7521214648523,4142.157333585639,50152.869381203695,1109.871955690783
ptcorr_20to30_EB1,68927.55952645202,1056.151192465572,15634.908273204239,168010.1719441253,3253.942005052008
ptcorr_20to30_EB2,48476.072209555445,889.3461216629001,10743.613972393334,118919.8339355995,2345.97954349914
ptcorr_20to30_EE,43757.457400426494,839.1301749841706,10073.274226929969,105068.9095813546,2177.3676004523745
ptcorr_30to50_EB1,152458.48694996195,1581.2788244928845,39045.74131983678,276408.9640090024,6842.346502317071
ptcorr_30to50_EB2,107791.78193815619,1332.0348616132528,27736.92066825677,196149.77740610295,5229.099212874783
ptcorr_30to50_EE,96441.80195162704,1253.3321367460608,26400.98809268852,174454.09764969745,4565.357210914176
ptcorr_50to100_EB1,166024.69330717644,1646.0739501002886,94016.66829517434,197744.14969887165,7756.602548123391
ptcorr_50to100_EB2,118406.11155091025,1399.157166021184,67573.33961213462,140497.17872129972,4872.275933222309
ptcorr_50to100_EE,93506.59407847078,1231.650758449818,52827.202906451574,112402.23365116025,3879.7479263173577
