,Central,Stat,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptcorr_10to15_EB1,13754.0,117.27744881263405,2660.0,40364.0,2321.0
ptcorr_10to15_EB2,9584.0,97.89790600416333,1873.0,27961.0,1612.0
ptcorr_10to15_EE,8326.0,91.24691775616314,1612.0,24041.0,1243.0
ptcorr_15to20_EB1,8037.0,89.6493167849036,1562.0,21191.0,1386.0
ptcorr_15to20_EB2,5050.0,71.06335201775947,962.0,13576.0,868.0
ptcorr_15to20_EE,4489.0,67.0,837.0,11497.0,772.0
ptcorr_20to30_EB1,6459.0,80.36790404135223,1399.0,13542.0,1579.0
ptcorr_20to30_EB2,4025.0,63.4428877022476,848.0,8467.0,1021.0
ptcorr_20to30_EE,3441.0,58.66003750424986,731.0,7009.0,944.0
ptcorr_30to50_EB1,61896.0,248.78906728391422,20150.0,90310.0,26232.0
ptcorr_30to50_EB2,38447.0,196.0790656852485,12870.0,55580.0,14554.0
ptcorr_30to50_EE,29151.0,170.73663930158634,10058.0,42335.0,9748.0
ptcorr_50to100_EB1,12104.0,110.01818031580054,8114.0,13655.0,5051.0
ptcorr_50to100_EB2,7419.0,86.13361713059541,4946.0,8329.0,2665.0
ptcorr_50to100_EE,5338.0,73.06161783043132,3597.0,6060.0,1602.0
