,Central,Stat,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptcorr_10to15_EB1,1488.3972706638576,9.155689789915343,1284.7202711846353,1518.7242111298192,1181.1537610580983
ptcorr_10to15_EB2,1020.4029926300984,7.5836459562472145,886.471609592416,1039.99140707245,825.5082378302172
ptcorr_10to15_EE,859.8195855504567,6.9515283842089906,747.2561736178125,874.9510154982355,693.4783551301457
ptcorr_15to20_EB1,1729.3154893519054,9.851329307853051,1494.376104238854,1760.2854879596355,1389.5237743844448
ptcorr_15to20_EB2,1113.0762757565028,7.909479615620396,965.4831311118285,1134.3879601297026,897.2288708568366
ptcorr_15to20_EE,857.0919214361857,6.90530908813307,736.332664622678,873.7560597488666,688.7433267377072
ptcorr_20to30_EB1,4017.979601627197,14.96715990331744,3471.328527675727,4087.9351995933157,3260.3394155116584
ptcorr_20to30_EB2,2411.0790188937226,11.617969538759947,2081.1869878124885,2456.9080503056775,1935.6147849337117
ptcorr_20to30_EE,1663.405947962458,9.60342366977708,1426.7248875440155,1698.3728689083753,1315.1327174219596
ptcorr_30to50_EB1,8323.139507939799,21.561272610378246,7266.977994457946,8443.29671201937,6705.532918861546
ptcorr_30to50_EB2,4883.9210252019375,16.55986188522299,4235.290797715687,4969.799860792868,3857.4923614822346
ptcorr_30to50_EE,3005.7015371879957,12.910447187467735,2562.0309789700905,3073.980964584418,2282.966421514094
ptcorr_50to100_EB1,11100.220071199481,24.85230164331939,9892.90645166831,11223.222504344427,8743.139427206113
ptcorr_50to100_EB2,6336.831196196143,18.837400347150453,5600.084593741685,6421.6510940243115,4837.850436756526
ptcorr_50to100_EE,3474.5546999822377,13.848402948455071,3006.97124801883,3546.361956272624,2499.7320672899878
