,Central,Stat,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptcorr_10to15_EB1,308.1400854626219,3.830362958564583,223.82579612790227,338.84597903676894,246.29284355905813
ptcorr_10to15_EB2,200.2174526508932,3.084075744817672,144.70177641721384,219.91779086946696,161.4025823592648
ptcorr_10to15_EE,164.2323215972711,2.792410538210716,121.98451814163218,179.52141808435903,133.9638127886682
ptcorr_15to20_EB1,371.8546885748598,4.202901743605406,268.78296433998804,404.710039699086,301.77958852289754
ptcorr_15to20_EB2,231.66782329138024,3.3188532014670926,166.74395490841118,252.5844423449352,188.466750429023
ptcorr_15to20_EE,163.11245213224956,2.7635030694397518,115.55382305920534,179.47901731071278,131.61663479660902
ptcorr_20to30_EB1,802.4792236662128,6.163203299456968,594.2966633214546,865.86698478126,656.9349916090524
ptcorr_20to30_EB2,479.61506641112305,4.785128588747996,351.27335724879816,520.5459654782217,387.8803230756504
ptcorr_20to30_EE,316.678253083248,3.8621836300883583,227.17925923728225,345.7556737773002,251.45897961341686
ptcorr_30to50_EB1,1329.2414954872056,7.944575123944147,1005.849578879214,1410.7934972662513,1083.2118158279388
ptcorr_30to50_EB2,782.931752978214,6.115077366980312,582.5686632446534,838.2679332917025,625.8579993838009
ptcorr_30to50_EE,472.30325968815595,4.717786238011628,345.31046697889633,511.26773574801285,367.47486504130205
ptcorr_50to100_EB1,1226.1418469630714,7.608989318180555,981.5095063194186,1274.1476688560365,979.897572520991
ptcorr_50to100_EB2,708.2685920860753,5.790646136742645,562.1555702683199,742.2546329783205,555.0389271954788
ptcorr_50to100_EE,404.89836306079496,4.360751966469784,315.40961916134967,427.53984180242094,304.4006980259412
