,Central,Stat,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptcorr_10to15_EB1,640.8525470730981,5.913628904922509,435.48574981377084,714.5091642979394,354.12599413264746
ptcorr_10to15_EB2,424.9745346352465,4.79482773883102,283.75635129226646,474.60948495807725,235.52966950762698
ptcorr_10to15_EE,368.7215525215926,4.458145764085517,248.8118658823884,408.07868417585274,205.4516844334015
ptcorr_15to20_EB1,546.5047418815557,5.460716544445866,367.1130728607553,611.1033141247685,319.96575202517243
ptcorr_15to20_EB2,356.67472723513634,4.387948423607452,236.13492952126342,404.27491310712435,210.53511138576295
ptcorr_15to20_EE,286.62544795579856,3.914039666798812,190.92853183931302,322.0214972860404,167.79850512693386
ptcorr_20to30_EB1,905.5463660069807,7.011550080243038,606.5480511863955,1020.5380091393986,581.9520106430759
ptcorr_20to30_EB2,570.9211870210074,5.574515342052301,377.4423012868687,647.372877293562,369.3541881066965
ptcorr_20to30_EE,418.74004748583036,4.7322288457995665,270.0232551537809,481.2227738369153,271.49654437608365
ptcorr_30to50_EB1,1404.7947450596207,8.750029187522804,916.4238859877622,1568.8331689146748,1008.4374795976595
ptcorr_30to50_EB2,874.8474229854959,6.913471781468614,559.1180133515143,983.6685659299702,615.3675065570865
ptcorr_30to50_EE,601.9017664155145,5.689412057116177,371.8319685783565,689.4270890144765,402.8666626630187
ptcorr_50to100_EB1,1152.0039141334837,7.95168802841722,778.2995619155872,1266.1887212819863,829.8587346810982
ptcorr_50to100_EB2,704.9545145747958,6.2326747763191825,461.6032547470573,782.7865587123458,493.9578674304541
ptcorr_50to100_EE,413.827790781813,4.7329702035853725,268.80098107565294,472.7953413113426,268.9766205068662
