,Central,Stat,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptcorr_10to15_EB1,1997.532802154562,10.601870396773641,1721.6310802755734,2037.6862347781878,1582.209549566331
ptcorr_10to15_EB2,1351.228667356604,8.713515636942805,1170.6564052865638,1377.608783256693,1084.090490793915
ptcorr_10to15_EE,1106.881661435061,7.879257219656229,959.4027834020012,1128.1097605395241,882.1466166815985
ptcorr_15to20_EB1,2199.900462803027,11.103104068977865,1899.043453101475,2239.774279685709,1755.7864806901598
ptcorr_15to20_EB2,1434.3284427070255,8.964979355917855,1240.0608841537314,1463.1289004904202,1144.0233754116346
ptcorr_15to20_EE,1080.2101834960904,7.743788678010843,927.4785961064673,1102.1597224171398,858.3173204715063
ptcorr_20to30_EB1,4715.487922243993,16.207196146371103,4073.7251599514766,4797.190176567588,3815.0581052296084
ptcorr_20to30_EB2,2875.8647846285367,12.678198314523529,2475.9565112272303,2931.4505656862757,2297.528144732261
ptcorr_20to30_EE,1968.7569798348522,10.440598531661918,1685.7255880712046,2011.32359749792,1549.476054618545
ptcorr_30to50_EB1,9136.063728855786,22.57618003975188,7974.120069632198,9267.7205120134,7368.436294391509
ptcorr_30to50_EB2,5456.6534581843325,17.49153777729665,4730.870166126169,5553.960072781932,4314.525932723888
ptcorr_30to50_EE,3367.8941228511926,13.657154510349779,2869.531889739136,3445.9133873826277,2561.600450648061
ptcorr_50to100_EB1,11650.670912714993,25.453574441633716,10385.71248295116,11780.130198370178,9189.397142896109
ptcorr_50to100_EB2,6756.098935449103,19.439362261758767,5972.581238822821,6846.700940061433,5164.027741540237
ptcorr_50to100_EE,3717.8031585501813,14.318695797792914,3217.2814782492774,3794.70955750469,2673.6816557853876
