,Central,Stat,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptcorr_10to15_EB1,621.7910490694698,4.623984917081567,451.78594804315185,682.1202882988013,503.92608214114006
ptcorr_10to15_EB2,392.00689485650906,3.6773050409040353,284.1166692016274,427.22706950632255,320.15428804454024
ptcorr_10to15_EE,325.51144576240006,3.3528141528433895,236.78855527481485,355.5660039986736,267.16925003793096
ptcorr_15to20_EB1,772.8824212521049,5.153160493508618,560.6812519580553,842.1324426150504,632.8765425057647
ptcorr_15to20_EB2,465.15304016259296,4.00196717382645,335.09814417997353,507.4059357276917,379.2262430293803
ptcorr_15to20_EE,342.0573465800126,3.43178568874534,247.6382550318579,372.8366380128801,279.77462467839644
ptcorr_20to30_EB1,1736.7747682284983,7.729864948672475,1280.3612695581696,1871.2036232246521,1434.759071990414
ptcorr_20to30_EB2,1002.8274510402415,5.881141102163575,737.0297310426243,1084.2960897262317,819.0804825838118
ptcorr_20to30_EE,658.8808097008897,4.76525529917596,473.0584956209126,717.6724297475831,533.6765271801115
ptcorr_30to50_EB1,2888.392958076997,10.012393877600374,2181.483641922829,3065.5944391942253,2377.8989686125738
ptcorr_30to50_EB2,1639.8644492292935,7.551469608731357,1224.2808585644066,1750.1164503627883,1329.4243688244217
ptcorr_30to50_EE,1032.0131699635083,5.9754543266758535,750.1477857899831,1115.5228040394613,807.1123227276885
ptcorr_50to100_EB1,2652.514469142947,9.558975811187372,2138.247012917051,2748.8016851200746,2159.0323784425345
ptcorr_50to100_EB2,1478.1821715620495,7.143890599248829,1181.8767674430953,1543.3310071289436,1182.50214983855
ptcorr_50to100_EE,850.0819938360833,5.414820199310206,656.7487116661757,900.9502324446169,652.8268924008635
