,Central,Stat,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptcorr_10to15_EB1,1967.0,44.35087372307337,382.0,6135.0,327.0
ptcorr_10to15_EB2,1508.0,38.8329756778952,288.0,4494.0,275.0
ptcorr_10to15_EE,1451.0,38.09199390948182,273.0,4191.0,254.0
ptcorr_15to20_EB1,610.0,24.698178070456937,101.0,1592.0,102.0
ptcorr_15to20_EB2,429.0,20.71231517720798,80.0,1182.0,72.0
ptcorr_15to20_EE,400.0,20.0,70.0,1129.0,90.0
ptcorr_20to30_EB1,340.0,18.439088914585774,70.0,748.0,61.0
ptcorr_20to30_EB2,273.0,16.522711641858304,55.0,574.0,56.0
ptcorr_20to30_EE,262.0,16.186414056238647,61.0,567.0,61.0
ptcorr_30to50_EB1,2376.0,48.744230427815765,679.0,3708.0,447.0
ptcorr_30to50_EB2,1830.0,42.77849927241488,536.0,2843.0,344.0
ptcorr_30to50_EE,1711.0,41.36423575989287,519.0,2767.0,353.0
ptcorr_50to100_EB1,1016.0,31.874754901018456,600.0,1181.0,129.0
ptcorr_50to100_EB2,724.0,26.90724809414742,446.0,847.0,78.0
ptcorr_50to100_EE,667.0,25.826343140289914,384.0,774.0,77.0
