,Central,Stat,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptcorr_10to15_EB1,42572.32106793726,691.5645141769645,10912.830303953122,117444.35248173987,2924.2491705207126
ptcorr_10to15_EB2,31449.544335722552,594.6100924024623,7828.636517998277,83584.73337260027,2119.479878793052
ptcorr_10to15_EE,32451.321119725133,601.9947854361171,8455.479016422994,82624.10646096089,1937.4134260262786
ptcorr_15to20_EB1,27522.4652357587,555.6310455694189,6934.344905470962,74775.87767843949,1951.2685497672853
ptcorr_15to20_EB2,20218.799884391094,476.25815582428305,5402.940365360206,54030.35156340073,1164.9116621982685
ptcorr_15to20_EE,20169.8916537452,475.27967245105015,5026.9949663110665,51937.98050053679,1226.6631441366303
ptcorr_20to30_EB1,33923.45749293712,616.8002890699162,7587.590717678276,93027.06516085066,1818.2635878339554
ptcorr_20to30_EB2,24965.600612831026,529.132474430113,5444.083689137752,63359.255074742105,1620.8060704006232
ptcorr_20to30_EE,24255.8675039952,521.0638179710576,6563.595471777208,59204.18621950886,1622.23559693256
ptcorr_30to50_EB1,35675.79112697785,635.6607209399368,8217.743020019643,62080.765022043895,2199.601882408344
ptcorr_30to50_EB2,23935.746247878433,521.4380001148908,6197.692576997786,41630.49667521309,1295.6379502732482
ptcorr_30to50_EE,23426.289309697353,514.6958329046505,6459.665269566251,38908.99957472994,1304.2483238043937
ptcorr_50to100_EB1,11919.065925288767,367.014658117755,6925.893366609422,13472.734716032191,638.6745146102779
ptcorr_50to100_EB2,8128.398694287561,302.9558212415756,4708.678837511506,9128.162555442925,383.349360909131
ptcorr_50to100_EE,7429.839664757051,289.675661922855,4551.616684584585,8641.038063372504,274.4425988022165
