,Central,Stat,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptcorr_10to15_EB1,1162.7482852155013,7.466835505851716,777.2476413566426,1304.2351226148685,683.5198930902466
ptcorr_10to15_EB2,741.9371229676578,5.980764583311054,493.96692800644337,833.4184930830049,441.6776616170376
ptcorr_10to15_EE,634.13063731024,5.512297494493459,422.8753098594057,708.8261759171573,381.79347314649596
ptcorr_15to20_EB1,1063.823882033032,7.148866101342633,712.9312954443999,1206.607921972562,649.3778829550175
ptcorr_15to20_EB2,675.0931618870322,5.702773648738616,443.4967837939644,767.4678315792803,425.77816561076884
ptcorr_15to20_EE,521.3201938042071,5.01035880122497,341.2162254612017,591.2594444740141,335.91679259502996
ptcorr_20to30_EB1,1910.0394624457092,9.60339706178509,1256.2028801643846,2162.8886470685466,1285.145987893398
ptcorr_20to30_EB2,1194.4738299839184,7.607139046021191,775.0569930137654,1369.8340785088812,817.9341253053802
ptcorr_20to30_EE,847.331637433033,6.385000953854038,540.7018185174264,971.0812644368809,577.7861918939168
ptcorr_30to50_EB1,3145.4131237028687,12.362380985275093,2046.7538339356001,3522.4419151493476,2318.7730800779295
ptcorr_30to50_EB2,1915.653678044819,9.644706372688303,1224.0413588275578,2166.1701840271885,1386.1324206004565
ptcorr_30to50_EE,1305.9362993408781,7.963794881440185,811.9922892851912,1504.183881422996,920.0214320669874
ptcorr_50to100_EB1,2604.922660367041,11.287974406430825,1753.1992808107009,2860.3017642270634,1924.5254373549199
ptcorr_50to100_EB2,1560.6704094164745,8.737801103585095,1025.91346192224,1721.2237147570127,1118.0050907354457
ptcorr_50to100_EE,938.8792175392875,6.785662015027254,596.6016056818823,1060.295506579445,645.6810606105801
