,Central,Stat,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptcorr_15to20_EB1,520.6628146241288,15.654114413401825,168.99416717696286,685.9625924612558,37.82217096570673
ptcorr_15to20_EB2,335.95001941938074,12.212839785712866,103.90085031727841,463.96777168430333,16.12348591515724
ptcorr_15to20_EE,373.9799854906547,12.73825108219277,112.02909939992485,490.8316264245028,23.32385583916891
ptcorr_20to25_EB1,485.04770625393576,14.432974462708414,157.7406340623644,640.6576272441682,39.632502513607456
ptcorr_20to25_EB2,371.76972853178296,12.658103855513021,134.08306841339288,486.2396493565717,26.517610310571275
ptcorr_20to25_EE,396.3423142704141,13.082374806053128,121.22122511365383,518.9138181909896,23.775328741065987
ptcorr_25to35_EB1,1062.4148158558314,21.42735250691728,356.6958909285571,1343.6858068701001,67.39802747703929
ptcorr_25to35_EB2,756.9263150074534,18.062099585040986,261.3381418809123,940.7759090556423,51.487381489094055
ptcorr_25to35_EE,831.2606861772696,18.92748674617368,294.89154900208496,1033.3302531636243,53.75735077606891
ptcorr_35to50_EB1,1588.3786384000857,26.19965380659901,667.1361538661321,1864.5639758505806,97.21435991151432
ptcorr_35to50_EB2,1077.8704533942202,21.53103620111392,455.43934698424107,1271.8541516123921,69.1318318972288
ptcorr_35to50_EE,1184.638166183521,22.580461688686913,536.014130759926,1389.901111460039,67.20866386533109
ptcorr_50to100_EB1,2591.041124827379,33.51274158481865,1688.6816306079472,2790.937021402731,146.804298908951
ptcorr_50to100_EB2,1786.5799720661887,27.784871446836767,1193.1787934982583,1919.0916711097454,93.1521250539435
ptcorr_50to100_EE,1833.4149769264272,28.147733204014663,1210.0885475897248,1972.840622533724,101.91070543404213
