,Central,Stat,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptcorr_15to20_EB1,2120.546316973739,11.644190786569563,1477.1711481561972,2275.441309166811,1360.7542112133576
ptcorr_15to20_EB2,1260.8038765803853,8.672173057761936,874.4650719795633,1353.3907522488375,805.1969477544101
ptcorr_15to20_EE,1038.4529030715894,7.714055521415505,703.4655452055279,1118.706145937744,678.4434606898924
ptcorr_20to25_EB1,1920.6396252491045,10.663996438460284,1332.3732440165165,2054.4531158764194,1226.8901122367702
ptcorr_20to25_EB2,1185.5039895678444,8.37247295638246,818.7806826919137,1277.5130611974562,761.0658778897794
ptcorr_20to25_EE,981.2192475512022,7.578629168919531,661.4195312649578,1057.0376014125354,645.7963258121529
ptcorr_25to35_EB1,3194.6688215291438,13.798634409937947,2216.406225509495,3412.3623238509153,2141.2877108072303
ptcorr_25to35_EB2,1941.3931522500152,10.757208295092592,1350.9622797385498,2082.2424185828145,1284.2115953759294
ptcorr_25to35_EE,1515.346993367408,9.51365907170046,1028.7133347289127,1637.5212312308713,999.9910764022519
ptcorr_35to50_EB1,3869.4359463739756,15.219085281374738,2724.2342528776394,4117.247642938479,2608.2752077954287
ptcorr_35to50_EB2,2306.0723655497814,11.887144417031104,1608.5833756348757,2460.0887564456298,1527.8739029999301
ptcorr_35to50_EE,1600.1516967047735,9.721678019962106,1087.413002471276,1728.9705341788701,1033.1996165040412
ptcorr_50to100_EB1,4497.269855007003,16.593967392005077,3406.5246293602677,4747.662215050484,3030.5343647629247
ptcorr_50to100_EB2,2594.1859214262154,12.639223506669557,1932.714138554845,2742.8254733890067,1714.5617334095973
ptcorr_50to100_EE,1611.1941403489666,9.979827264383664,1171.2720883838008,1725.9316871448343,1017.2580811544465
