,Central,Stat,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptcorr_15to20_EB1,1106.3200104526093,11.68010957881236,886.9297268550188,1140.3067509346063,676.9359313009743
ptcorr_15to20_EB2,672.7713660197891,8.770955997028002,541.682888935147,696.3325176333743,422.5968612472717
ptcorr_15to20_EE,578.8127980092974,8.209725406106083,459.5979123601211,600.4791693457786,367.6140302083239
ptcorr_20to25_EB1,1064.844841511602,11.051742140373596,854.4471911148627,1099.9024358344282,662.9663788214392
ptcorr_20to25_EB2,672.6245308832928,8.638003697572836,545.6598151461192,695.3330690928968,421.54456111212966
ptcorr_20to25_EE,605.1601740248858,8.043589087245955,483.45293241605333,624.4536712622831,377.4532500714735
ptcorr_25to35_EB1,2124.935534834413,15.644386602547836,1723.8974378597663,2193.694334621829,1331.8462217898514
ptcorr_25to35_EB2,1297.6591677180588,11.969480074727395,1058.876081529532,1338.2270883607819,806.6865496050696
ptcorr_25to35_EE,1067.3930481177206,11.026776970998485,867.6309199246651,1100.1769787716378,651.3068982995613
ptcorr_35to50_EB1,2998.258739515795,18.742205510786135,2507.6847041995793,3066.232572271929,1880.5739900355607
ptcorr_35to50_EB2,1807.0265054870379,14.318306091843247,1516.74703295049,1854.041676772205,1112.8283751937443
ptcorr_35to50_EE,1313.203357775658,12.287956174266437,1073.6650892422142,1352.6005790308475,784.7900293041905
ptcorr_50to100_EB1,5705.590200551987,25.659456861578583,5102.050933794629,5774.387251959074,3500.449013198991
ptcorr_50to100_EB2,3273.4684112868235,19.17611521538809,2913.097318092506,3319.0612124213276,1969.551392367883
ptcorr_50to100_EE,2057.8080031573627,15.240197763580424,1807.6940419139582,2094.3097017793702,1183.3475642057388
