,Central,Stat,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptcorr_15to20_EB1,2151409.9448277857,262021.60904306677,975356.3587423819,3248463.1902751336,166535.1712207601
ptcorr_15to20_EB2,2914726.5901485244,315745.80855545274,769448.3788403028,5091731.46895233,35039.11920515925
ptcorr_15to20_EE,8440283.17382635,508188.91861237306,2557843.063150842,13736111.75442905,314290.47880304785
ptcorr_20to25_EB1,5402088.442762976,428360.33589785214,1289298.9741181443,9236835.444786202,265351.86370880675
ptcorr_20to25_EB2,6912815.800433934,468737.0224806339,2007137.4683718642,11091303.607476141,324682.85694478854
ptcorr_20to25_EE,17846716.30639036,779457.9147098182,4702736.987032785,26689967.07511076,559388.7425386246
ptcorr_25to35_EB1,7339653.879326853,477779.4871533417,2024009.8911293144,10271020.029671058,291714.7389898494
ptcorr_25to35_EB2,7518823.949720286,479083.38199578004,2391472.1497803433,11998062.484731706,158856.03206823728
ptcorr_25to35_EE,23433263.999166414,878192.962881655,7111249.272942051,31639057.573333737,866770.1380823683
ptcorr_35to50_EB1,6430613.92993842,375458.7314419848,2381587.1015398763,7870973.879970101,229421.2629339032
ptcorr_35to50_EB2,6822907.373115555,385428.8447884897,2726556.324877456,8266037.52085336,233088.41181189477
ptcorr_35to50_EE,18724227.24939249,618276.9108820647,8562882.745774223,22915616.1903921,607880.3840559054
ptcorr_50to100_EB1,3507843.829421706,234284.71111174405,2357136.485574558,3800469.456291051,108602.24099905866
ptcorr_50to100_EB2,3526918.5261720913,213197.34818973066,2378032.5310865324,3825408.6645694,110881.56433924162
ptcorr_50to100_EE,11644667.667505018,337408.5904165828,8384106.394340346,12444913.448194953,457313.3737175922
