,Central,Stat,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptcorr_15to20_EB1,68875.68562548602,1786.4637347092175,17618.117576373243,123933.96243802182,3787.1133636152495
ptcorr_15to20_EB2,43791.47206991434,1388.1663496678232,11101.612742079262,79122.56162889577,1909.8989162046814
ptcorr_15to20_EE,47843.957102251785,1432.2010880707317,11882.344417294651,81953.0413591545,2395.0354473614643
ptcorr_20to25_EB1,72809.76313748606,1763.2962886093037,19653.59460057097,127334.6780918049,3859.288828109626
ptcorr_20to25_EB2,51669.45862125371,1482.8810180490814,11856.099944314234,88520.70599964933,2641.478055871113
ptcorr_20to25_EE,57796.810506887574,1567.3310420575167,14138.788038021374,96836.3842322439,3096.129115317756
ptcorr_25to35_EB1,161785.38665643372,2626.6055553169235,38200.29552513219,260442.8296797256,7192.24015505558
ptcorr_25to35_EB2,116164.04696757659,2217.394674519429,29105.145892666827,187555.64594891775,6532.723650366557
ptcorr_25to35_EE,131657.70706969048,2366.900030831261,35225.717585425424,203831.06781900921,7363.9737404283105
ptcorr_35to50_EB1,245912.46162467613,3229.310142798763,72244.56113752468,344079.6244196305,11437.76273720154
ptcorr_35to50_EB2,171414.07491892503,2697.057006826442,54357.19091177372,233636.2478451547,9278.376505455886
ptcorr_35to50_EE,186846.4978974026,2815.904551732224,62228.23278161799,255374.26737768945,9102.39071490372
ptcorr_50to100_EB1,391800.209576153,4076.8749706402164,229136.55203411775,438248.57780815376,18594.473560546387
ptcorr_50to100_EB2,261184.8847243571,3329.8132543762845,151849.21042158036,294252.6756914865,11874.475449776888
ptcorr_50to100_EE,266599.9578735462,3369.6236470063795,158577.09881452698,298995.69461276924,12290.042672137439
