,Central,Stat,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptcorr_15to20_EB1,705111.320468799,151749.10278540678,359354.7331871316,1165365.2775890243,3015.5281785681873
ptcorr_15to20_EB2,871951.9074912289,164910.29669590804,342976.2929853098,1551111.825748362,6084.893405912572
ptcorr_15to20_EE,3492982.7199370246,317023.3347207014,1093588.9612828982,5300822.114650892,139174.0961335818
ptcorr_20to25_EB1,1073397.1625823632,179305.98700243255,260245.90183464822,1476939.3126171203,46793.945474082706
ptcorr_20to25_EB2,1349087.056362376,196483.09721082545,470749.07055550424,2115653.5983330007,83382.11893571573
ptcorr_20to25_EE,5108483.989022504,415089.38363638695,1438379.9394456109,7398506.03405386,265182.81087878667
ptcorr_25to35_EB1,1012881.2114093539,170501.9354669145,440726.2175926697,1421743.3521922152,64164.18757889986
ptcorr_25to35_EB2,1511271.073834971,219743.96103586047,590027.6071842514,2174436.397619803,5751.376859376998
ptcorr_25to35_EE,5514279.787800072,428908.0289273266,1838050.587577162,7719304.777833338,217780.59285069027
ptcorr_35to50_EB1,926594.0497097204,165119.2056421287,282985.31347244733,1133897.0485175902,57629.09367230945
ptcorr_35to50_EB2,919746.2988052975,169632.2335320095,395666.28842578066,1176428.369749979,20308.910113192218
ptcorr_35to50_EE,3329804.9656083155,264657.49745975994,1391833.0343612777,4023988.448172514,125095.42507537953
ptcorr_50to100_EB1,447809.6420711373,74981.75655929661,240383.6318407964,458684.1656803923,12930.971562426428
ptcorr_50to100_EB2,614245.8389589109,71570.64907480945,477577.1830037308,732857.3099471255,14577.309436627227
ptcorr_50to100_EE,2047033.8144439906,173882.37515383185,1394305.827729755,2137357.666654494,45082.10213948437
