,Central,Stat,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptcorr_15to20_EB1,97902.02379459052,1136.5575552453884,42180.37515462173,149451.73316719715,3407.556375727487
ptcorr_15to20_EB2,65486.68027130321,911.5602842315079,28417.35587050589,99335.88478391271,2164.1672074892786
ptcorr_15to20_EE,62086.96822078142,898.3612369780407,25726.639873393615,92443.67818239833,2359.032660139508
ptcorr_20to25_EB1,90534.26843276942,1080.6158301208268,40107.51220885281,135007.43403791855,3096.9520553529383
ptcorr_20to25_EB2,65230.67841563682,911.056964419662,28972.174714791934,96243.01150623089,2504.7699563038223
ptcorr_20to25_EE,64183.18839254343,900.0860125541236,28375.3900816011,93244.54450025635,2315.1911314047925
ptcorr_25to35_EB1,161226.89170974333,1428.8376717406077,73386.31946666932,230491.60754304705,5777.132599122713
ptcorr_25to35_EB2,112465.86724293424,1188.8604725136775,51508.08986973483,158725.03403751738,4245.858710673659
ptcorr_25to35_EE,113028.08434959999,1190.8239050934333,52816.91369671802,157907.66082463376,3940.2879981902906
ptcorr_35to50_EB1,190725.8632213442,1549.8158996187185,94055.89079688209,251589.235788145,7346.099384929332
ptcorr_35to50_EB2,133782.89848137597,1299.5569698497868,67395.96345184438,175604.10640756524,5210.491339941344
ptcorr_35to50_EE,132638.11238356397,1279.990430834181,68630.50940075793,168951.99014993943,4951.0310595277
ptcorr_50to100_EB1,254182.28746436973,1789.591455003176,177573.14422013424,280122.81011163845,11922.466241953334
ptcorr_50to100_EB2,181732.75482144288,1513.5592402612963,127912.81133595583,200589.77778121032,7426.154724617511
ptcorr_50to100_EE,161786.49022954848,1407.7682503275673,115812.60850985079,178987.91403728782,6112.864256591394
