,Central,Stat,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptcorr_15to20_EB1,42728.0258263601,336.1719366920206,13948.170896397338,66202.52235542666,2034.7721755702116
ptcorr_15to20_EB2,27491.299611110117,265.44988264207325,8713.449280083683,43576.43537519903,1164.372698302001
ptcorr_15to20_EE,23369.69505113566,255.49363019435063,8177.993259429267,35528.764042442126,1024.1051721543818
ptcorr_20to25_EB1,44170.99547109164,328.7869256963769,14025.10554005352,69609.40535287547,1772.1199146946612
ptcorr_20to25_EB2,27062.655723192573,262.71582296835464,8882.87767243059,45558.59824266328,1173.8009672347246
ptcorr_20to25_EE,25652.848761809906,265.14453269523375,9407.894502878626,39274.20991080061,940.8198950610729
ptcorr_25to35_EB1,111266.57371348425,491.03437096519025,30902.79261337719,158988.5198165636,3693.831216317636
ptcorr_25to35_EB2,54684.69117569488,363.909645378744,21181.959368896325,79192.57575030504,2112.4148407272824
ptcorr_25to35_EE,55042.424978793584,379.02887146537415,22551.08418912473,80275.10844159753,1786.2937582753123
ptcorr_35to50_EB1,148654.020002992,549.5238871072646,39074.55728653758,175943.52097048977,3948.775420277977
ptcorr_35to50_EB2,120651.85464601108,495.8118428842107,42660.16571427776,136314.20839345272,2709.290607201481
ptcorr_35to50_EE,124562.92925406023,509.8638212641984,50794.018623594995,144528.1879797944,2473.771267319927
ptcorr_50to100_EB1,51045.59103451097,379.2278404373354,28049.167303032475,59214.762498404896,2882.37853339561
ptcorr_50to100_EB2,46394.30998030567,360.8793062607125,24424.733298972045,52984.18428250381,2155.0425190307637
ptcorr_50to100_EE,57490.8572499988,404.87178446001064,30369.44596644584,67338.43331997978,2012.8357395111361
