,Central,Stat,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptcorr_15to20_EB1,181.62884500898485,4.8077119679091265,51.73438206054288,260.39958054273137,11.819620538315357
ptcorr_15to20_EB2,129.4523865393153,3.973387449250596,37.64207588656557,180.27334888136198,7.260670289479129
ptcorr_15to20_EE,128.39498853647626,3.976984631301285,39.859074625225894,180.76893970044912,8.248611615716664
ptcorr_20to25_EB1,185.75805410187172,4.763808840768586,55.42647528602294,261.9228191279348,11.181684005231546
ptcorr_20to25_EB2,134.71682568198926,4.0700392364559015,42.31557155340745,182.13276069603,6.732192830576826
ptcorr_20to25_EE,147.02676243350612,4.248138369566795,47.90964928509074,202.56821515149417,8.154077935267122
ptcorr_25to35_EB1,371.1355677344292,6.741540262448128,123.2695259045708,495.83360978355887,24.8710973965484
ptcorr_25to35_EB2,269.19015247467973,5.755257230532412,88.9018497806108,355.9245717672242,15.428024041514092
ptcorr_25to35_EE,301.60331085788624,6.072949549549429,105.1526599598963,394.09282703684744,17.19902374748215
ptcorr_35to50_EB1,531.8818712411128,8.14096012781775,220.1108146487943,660.935989480946,29.54373429541396
ptcorr_35to50_EB2,383.82979557238025,6.9121433632618725,158.07590964686545,468.44097862287776,23.17599074793334
ptcorr_35to50_EE,377.3946172486522,6.796949107226695,155.83365485563203,455.52102583855253,20.738825198209863
ptcorr_50to100_EB1,852.2128568437978,10.2988176201645,542.0692278519521,933.6159869129713,41.169209433542356
ptcorr_50to100_EB2,591.872748404491,8.568898041696684,373.818030456618,643.1295117185899,26.67351630747393
ptcorr_50to100_EE,569.3836294645137,8.299521460100895,372.668763321691,626.0385584635981,24.47160777744971
