,Central,Stat,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptcorr_15to20_EB1,48.74059871682887,3.4464065544469538,21.87698383352917,60.91066654934862,8.770843139203327
ptcorr_15to20_EB2,28.277513032372585,2.6118317126670036,13.185132290938903,33.44839074803964,4.898090228252506
ptcorr_15to20_EE,32.747964263218925,2.7988416759935575,16.288436381937835,40.15612676163603,4.728309269085879
ptcorr_20to25_EB1,41.61135157804964,3.1481801225137303,20.944135313266976,51.918125527246,8.857550081303156
ptcorr_20to25_EB2,30.4788637316942,2.677079460672569,13.735101201230167,38.22461753625627,8.934381903241166
ptcorr_20to25_EE,28.802612700684634,2.6243428895543186,14.858508474646568,36.45062596612588,4.208805617295626
ptcorr_25to35_EB1,72.96942711716731,4.199408483993807,33.259919657967906,85.69506092148927,11.086632023304192
ptcorr_25to35_EB2,57.25850578835123,3.6560385204867143,31.132636751368693,67.04785003604252,9.242371580226717
ptcorr_25to35_EE,54.2523805538371,3.5332526406122775,30.822693009222814,65.79049851094071,9.377909423397673
ptcorr_35to50_EB1,70.57782253937799,4.153480534623282,38.97861511603652,79.64379927889458,13.714511402818593
ptcorr_35to50_EB2,63.19542086288554,3.88324253873103,33.9585037457972,71.1736909501428,10.68598442677273
ptcorr_35to50_EE,67.47181690812378,3.9231496305324383,34.86298178351932,80.38642369164147,10.809493703249796
ptcorr_50to100_EB1,84.40290855957235,4.517640896758315,56.75135249715454,91.02543765863314,16.427503845458325
ptcorr_50to100_EB2,71.6551470218912,4.1332713094261715,47.923937720380955,75.4873637125215,9.855566423169428
ptcorr_50to100_EE,80.22597453409377,4.2641671756578585,51.31237462282904,86.61344610608731,10.448683892478659
