,Central,Stat,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptcorr_15to20_EB1,4283961.541149249,55966.00062515692,949020.2257689473,8414924.35795379,748354.8509642893
ptcorr_15to20_EB2,3151454.6169173773,46636.60031110094,699981.9062659576,6102121.793268956,511278.9170922242
ptcorr_15to20_EE,3636450.093008144,50235.12563430306,885953.9420064088,6675885.936564136,554772.3527604848
ptcorr_20to25_EB1,1627949.6397206504,33575.677753294985,394642.88345119974,2894726.0396144716,270445.01035372616
ptcorr_20to25_EB2,1281520.6887077237,29969.505159993845,338633.4505072638,2280340.0920294,165396.46974105222
ptcorr_20to25_EE,1656163.5855384653,33959.01807429352,415001.36734908674,2690664.3829422346,231374.55463055256
ptcorr_25to35_EB1,1029718.0972375196,26431.41156711089,286823.43904358736,1550760.4613770167,155698.63623429975
ptcorr_25to35_EB2,903838.0836475559,24565.638713592787,278496.6201820894,1330523.889159043,118631.3689702437
ptcorr_25to35_EE,1087175.6606693598,26672.10224124211,358770.78959065257,1569669.5766006047,154036.09600805157
ptcorr_35to50_EB1,319494.4729483815,13944.074190391537,152197.33559173055,398991.5802103992,61858.26512431953
ptcorr_35to50_EB2,326561.81681227824,13837.66960792931,157708.02154889578,415391.0748280289,54870.982527861815
ptcorr_35to50_EE,370948.53547284316,14555.334606260469,175945.148331431,470114.690422401,44638.23111273711
ptcorr_50to100_EB1,105036.46038447598,5843.829875155731,82097.98914475914,112411.47221244407,15335.009554945562
ptcorr_50to100_EB2,92586.48580982733,5017.648177820367,73714.87866853653,100703.95966110559,14095.90321181757
ptcorr_50to100_EE,136492.93100022187,6794.654353431759,105302.24187623122,145129.54927049868,21821.661420094337
