,Central,Stat,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptcorr_15to20_EB1,19258.27176892288,494.17192664222796,4577.805954750156,42815.638596025216,829.4410629207624
ptcorr_15to20_EB2,13001.79945992232,396.88758808658685,3216.4585971433085,28901.144491818035,466.0468823510842
ptcorr_15to20_EE,13336.705019433777,404.4128149351845,3279.0148154876365,27684.34471399214,571.0925488177844
ptcorr_20to25_EB1,19528.215378418474,487.9090140162547,4394.403292264285,42444.458459556015,828.1126932692077
ptcorr_20to25_EB2,15753.544797399461,439.4506789459725,3673.7036520885777,31962.868394079367,771.1094677477672
ptcorr_20to25_EE,15414.638325515985,434.95131981721636,3693.1409791469036,30878.628724864062,657.0560695639602
ptcorr_25to35_EB1,48051.66442919551,765.5225786838688,10577.810209659883,90823.25314500944,2017.2677304295923
ptcorr_25to35_EB2,33958.797029485075,643.7118768569151,8433.349838575874,62251.92400762684,1383.2021134154324
ptcorr_25to35_EE,34430.98211847111,647.6565935516057,8828.54657047335,61515.90372745659,1374.9065048518153
ptcorr_35to50_EB1,75315.04961371176,964.219049364504,20514.930147463278,117068.22576143606,3071.794180597958
ptcorr_35to50_EB2,50984.27193787507,791.85022896823,14630.927333996851,78681.4378114521,2121.2299543096588
ptcorr_35to50_EE,50417.041019496246,781.427301551833,15430.491396134585,73917.12510473921,2227.811179318361
ptcorr_50to100_EB1,115700.19234544499,1195.255351077117,65802.78347866403,134373.75388032992,5386.556012784547
ptcorr_50to100_EB2,81587.86966918762,1003.6888352011198,47388.850831365045,94348.7345382659,3145.049853874062
ptcorr_50to100_EE,69657.57276656393,913.073161343738,40828.15066557922,81426.14131832776,2464.601740136854
