,Central,Stat,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptcorr_15to20_EB1,10200.819002816972,369.1711170521113,2690.431832954092,23325.418398069807,633.4841398927235
ptcorr_15to20_EB2,6663.523940742342,290.78412380097166,1639.8277202774043,15575.5679691327,353.0070746519916
ptcorr_15to20_EE,8073.696439592524,321.14217960602343,2437.0277457117027,16690.731702831014,426.8902884015935
ptcorr_20to25_EB1,6790.754765404047,295.31337888588655,1716.4676818118323,15651.316488455377,527.4940232687195
ptcorr_20to25_EB2,5021.546337119877,252.07549646861852,1446.268854303904,11662.303351427534,259.84449744632514
ptcorr_20to25_EE,5936.7286808638455,274.7922865495264,1389.0064001824423,12201.586995402447,210.19054157504263
ptcorr_25to35_EB1,9418.185485403113,346.4544213205012,2209.9128262312274,19903.8562295218,504.76105920135564
ptcorr_25to35_EB2,6428.724508725566,286.6246752051702,1542.1288451874764,13812.38177847474,436.6324554078469
ptcorr_25to35_EE,7891.215364573868,316.3168157480286,2436.0783761468238,14132.96969396644,354.76980680101866
ptcorr_35to50_EB1,8609.473813279532,332.9986336480239,2217.221610598802,12356.30520533825,534.5998504765336
ptcorr_35to50_EB2,5550.789435583903,266.85440688916225,1546.1333695255237,7956.573422272956,284.20333173660396
ptcorr_35to50_EE,6076.153416862724,276.1824970011078,1985.5538333814359,8337.243261162912,331.56295641045045
ptcorr_50to100_EB1,4341.661370211348,236.36932773640584,2305.970522705356,4731.052198203397,208.25537764018966
ptcorr_50to100_EB2,3343.702757511405,205.58395220471496,2100.022808756361,3790.0967169521514,127.62865768252261
ptcorr_50to100_EE,3452.708284132792,208.42539955554773,2233.2527107275478,3792.1395416247815,116.98774640996977
