,Central,Stat,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptcorr_15to20_EB1,313.9409835156941,5.683350097635467,249.34931784759115,326.4402598937396,190.61592784063436
ptcorr_15to20_EB2,203.8759555871085,4.609077360036605,159.54927212428566,212.0483034690045,127.58532036367816
ptcorr_15to20_EE,169.20241545548993,4.133976286169837,133.57178790216156,175.38321175619672,103.71882991176942
ptcorr_20to25_EB1,323.3963045969503,5.648357009297738,259.1734635385983,336.4640793542217,195.36040031684058
ptcorr_20to25_EB2,198.77495650731572,4.414962136913514,156.0124681387463,206.79966373706947,122.60796180311317
ptcorr_20to25_EE,170.64927659206185,4.117030442295096,136.8139157148455,177.6923658701006,101.796229071532
ptcorr_25to35_EB1,640.3262385051833,7.885935947423377,518.3618656672321,664.4773751248692,394.6292397313339
ptcorr_25to35_EB2,377.40804991933504,6.069294139601919,307.3761606056037,391.60670887144795,230.6749785964384
ptcorr_25to35_EE,300.5093677308181,5.441030150053015,242.03528011960785,310.7305892010277,181.69793302708052
ptcorr_35to50_EB1,881.0820466520239,9.340194039109909,731.556193510405,904.7970594907989,541.8178203579075
ptcorr_35to50_EB2,515.4558425730886,7.100464065203569,428.778305398751,530.9565371830435,316.9556528337297
ptcorr_35to50_EE,341.5122326347955,5.73804120121094,281.74309235289786,352.9105250519789,203.23486950909464
ptcorr_50to100_EB1,1622.041160052471,12.632491378721479,1440.6559673880963,1646.0021624109766,974.3528907585717
ptcorr_50to100_EB2,929.5387874710648,9.546656994409977,825.0672936254568,943.0955472249075,557.4380416997299
ptcorr_50to100_EE,527.987200764827,7.120149114320746,462.8632466963763,540.251600565555,286.9237033859246
