,Central,Stat,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptcorr_15to20_EB1,18113.696138483097,498.2492625125753,5074.249142303242,38223.09465456057,1222.0326555861031
ptcorr_15to20_EB2,12630.550387797288,428.2930719674815,3488.9208516297517,26121.039032964996,668.542716582123
ptcorr_15to20_EE,15002.816765241158,446.38087548945964,4765.454285271251,28198.17885232263,756.2685305035615
ptcorr_20to25_EB1,12202.162806576147,402.7817590620259,3272.6535324442343,25254.34771329608,826.5822389393675
ptcorr_20to25_EB2,9511.860120351035,356.29675792127557,2682.841520602111,19434.632598704287,478.51719562878344
ptcorr_20to25_EE,11214.264865975354,390.3514401528648,3251.4409918315296,21068.650034989394,451.7457702314217
ptcorr_25to35_EB1,16172.709481842541,460.54336295819303,4422.788291179802,30530.24313214736,668.6532393260584
ptcorr_25to35_EB2,11703.79273972072,392.4482749951593,3654.3361192300085,21576.933949710303,705.7595344663055
ptcorr_25to35_EE,14196.362772458033,429.9955671439715,5267.357229352539,23119.51607524379,510.3748838691788
ptcorr_35to50_EB1,13298.873698063593,417.9423980335751,4161.333583973078,18369.02015327474,773.3126344350036
ptcorr_35to50_EB2,9397.68370256875,349.6064915330807,3371.904840144752,12633.832221614755,525.3119249357562
ptcorr_35to50_EE,10212.848644517608,360.76538658986505,4199.3708243143465,13401.373444657758,384.7885199796459
ptcorr_50to100_EB1,7168.7365569094545,306.80966239752223,4405.803889138941,7797.877377150193,332.14612371849034
ptcorr_50to100_EB2,5244.471118186786,264.87718849934464,3560.3612624407683,5810.768346516087,188.9109733398382
ptcorr_50to100_EE,6059.150037957486,279.75343949821035,4031.0269199046597,6567.912132386797,183.74406441876246
