,Central,Stat,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptcorr_15to20_EB1,91.8811689133904,4.83731296802655,48.26665005097364,105.95735290384812,14.820061710472089
ptcorr_15to20_EB2,54.51579727864258,3.6860078921340573,30.227997147155587,63.33480376918094,9.278817324833248
ptcorr_15to20_EE,57.592911820760634,3.7903575305779973,29.97217078211059,69.93763914028214,8.145924127749813
ptcorr_20to25_EB1,69.10229299674504,4.124204303684374,39.76968411290892,84.27552679585153,10.900885533003951
ptcorr_20to25_EB2,45.90146788035605,3.321948774216025,24.100014524567413,56.857585220207945,8.866059027293653
ptcorr_20to25_EE,46.10817850723959,3.384511863474389,26.379994861626017,54.18743021937155,6.1952555715795565
ptcorr_25to35_EB1,127.79699571388804,5.6027269195887195,72.90863433402437,144.0268986682339,19.032335848211872
ptcorr_25to35_EB2,89.80863584826497,4.808600155536208,57.04777023202266,101.06483911860033,12.603495091014214
ptcorr_25to35_EE,84.07860119929764,4.4683136958213,53.115250277478545,97.68963499614155,11.721108218957786
ptcorr_35to50_EB1,110.49116279792649,5.222561223466377,70.12730441660322,123.20005730318042,18.278123012209704
ptcorr_35to50_EB2,94.98085650725838,4.8199088964372345,58.93933316271316,103.38479812918953,13.255372346697307
ptcorr_35to50_EE,108.66310596808313,5.067652888461867,62.65351278540746,122.97584168225018,17.478064746273894
ptcorr_50to100_EB1,129.65078075115628,5.668489478488104,93.6906127625999,137.6308540226179,20.731351451081107
ptcorr_50to100_EB2,116.77800531436318,5.314005514544446,84.8523172521664,121.30662905770521,16.06068028939185
ptcorr_50to100_EE,127.56153831978675,5.434695816672679,87.6615038633403,136.64625778283187,14.957379218687686
