,Central,Stat,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptcorr_15to20_EB1,37.04276672428119,0.7782676615051964,26.522677973090904,39.94894787687909,29.63011111336239
ptcorr_15to20_EB2,22.07884890477391,0.5871819550576803,15.996265492728398,24.216553302327192,17.131503893951486
ptcorr_15to20_EE,17.854250062549646,0.5318423292661011,12.332679388754425,19.61043781884972,13.658280414976163
ptcorr_20to25_EB1,33.846029685833706,0.7286307705260001,24.32663430018911,36.28448693404587,27.359063369506355
ptcorr_20to25_EB2,20.42008401541599,0.5769515937194769,15.603668049127768,22.41199978373488,15.839635681760754
ptcorr_20to25_EE,16.563925001471883,0.5303819352659749,11.631118253769829,18.07781663932484,12.471878984897552
ptcorr_25to35_EB1,59.25171296264883,0.9733203924586445,43.1001557296031,63.527354181244306,47.28433106137857
ptcorr_25to35_EB2,38.81254311088103,0.7766478367885671,28.209793677797467,41.56458206208962,29.664901006573494
ptcorr_25to35_EE,31.318445681467104,0.7015973377088346,22.08191365923541,34.32276843415577,23.28640788898884
ptcorr_35to50_EB1,68.88569840602888,1.039567553243594,51.2952642155648,73.36385197784756,56.6271945075581
ptcorr_35to50_EB2,46.31253034936427,0.841047262506975,34.29825920282515,49.17885881239524,36.614783060517134
ptcorr_35to50_EE,36.91144063411316,0.751549709267233,26.533501442430133,39.85228150131714,26.78355520580446
ptcorr_50to100_EB1,80.6953509483838,1.1219433601152413,65.2650061925036,83.63232272351767,65.40484191652837
ptcorr_50to100_EB2,58.25975751607386,0.9472498362571146,46.65800920053362,60.29735062620969,46.164124661537016
ptcorr_50to100_EE,44.7299783021466,0.8311678573383178,35.01053374023296,47.7914166601968,32.42249142992332
