,Central,Stat,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptcorr_15to20_EB1,66.45267422218343,2.458491995918324,46.148243749066175,73.38734386415129,44.20956187743532
ptcorr_15to20_EB2,42.77106637376135,1.9227833252599182,29.626167979820238,47.05921798803879,28.980310166120624
ptcorr_15to20_EE,41.808685255908415,1.9334342645324414,28.91392172777791,44.48376102685905,26.71501416178931
ptcorr_20to25_EB1,73.53948727942216,2.543739012555424,51.88146700447468,78.82183650548883,49.67847151228867
ptcorr_20to25_EB2,49.681961123632725,2.0933157471521397,34.21873610948999,53.12263655378325,33.51958555714721
ptcorr_20to25_EE,43.511361698292866,1.962778473246433,29.318277818549156,46.75093477030251,27.968745749078558
ptcorr_25to35_EB1,162.98126431498628,3.7744967618571383,118.1967531096772,173.00559904478692,108.81052652019811
ptcorr_25to35_EB2,106.0624058436567,3.0595388442815223,74.91154757739555,113.75651164694324,68.65143872539772
ptcorr_25to35_EE,81.72613569380732,2.676119433584393,58.587298524705915,87.4064488712412,50.26747375474876
ptcorr_35to50_EB1,236.95676091035295,4.587735075792238,172.82872552730387,249.08168375199662,158.5871466788713
ptcorr_35to50_EB2,149.9998836433329,3.6507219378113,112.33505129757505,159.96072262628124,98.83011192870552
ptcorr_35to50_EE,99.77677210226639,2.9583936049497934,71.6104348636877,105.82968340834763,62.27393673963926
ptcorr_50to100_EB1,463.2947603578716,6.409329292101808,376.43169807566437,476.4432125601319,291.5602600277965
ptcorr_50to100_EB2,288.56619992298107,5.051194211252273,228.99024806292252,297.85149640190855,176.02855225654054
ptcorr_50to100_EE,155.51645251897094,3.6649035955392555,123.01391363376965,162.27409890445068,90.2720793313307
