,Central,Stat,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptcorr_15to20_EB1,356803.8762164135,93910.57004318174,132446.12816671177,523740.02727614023,51743.289889615495
ptcorr_15to20_EB2,275118.1374998007,63507.626482055704,113197.44709371433,502627.91186865896,5919.935662304224
ptcorr_15to20_EE,1507495.324474931,170270.9660802286,338017.54084619373,2739500.932828834,54199.701163194804
ptcorr_20to25_EB1,368575.0942407752,77197.9649125749,111303.08611497837,587473.9882953573,404.58642194933014
ptcorr_20to25_EB2,499764.65767614805,97359.2797100074,165471.7265957189,832707.3120912962,16112.139294346289
ptcorr_20to25_EE,1973152.9613500023,191358.61880417235,383810.6912092981,3715784.060711019,90612.09989367965
ptcorr_25to35_EB1,362525.9804200408,73227.50538182426,178163.75017791163,603974.1813869987,7731.476921072727
ptcorr_25to35_EB2,504418.05864039087,94485.7426618995,92321.20779514339,674533.617662213,18162.272474347454
ptcorr_25to35_EE,2356615.9463342344,218810.9612577906,692061.4649709868,3471702.9599110894,59107.863960784234
ptcorr_35to50_EB1,145316.41090875672,45057.234013249385,39441.4467607959,210934.019981026,17271.295259036746
ptcorr_35to50_EB2,284966.1084782466,56032.857202001745,132936.32648000022,368159.03709138464,8190.813559266846
ptcorr_35to50_EE,1323967.008004969,133437.92594927506,619805.4299718284,1721682.4554493623,25308.164248289842
ptcorr_50to100_EB1,117893.79298388741,23447.93032687163,88192.75095079902,177046.90172785244,5139.263269069263
ptcorr_50to100_EB2,175586.83432655217,27570.457264724184,110874.36950710899,208162.97671944523,1933.9610246849063
ptcorr_50to100_EE,658728.0591438065,51585.89940061924,444430.52856447006,749752.8120678199,27550.58467320424
