,Central,Stat,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptcorr_10to15_EB1,104313.33295438348,2125.5210196869843,26253.282244829024,277862.53086485894,6179.331024657549
ptcorr_10to15_EB2,79725.7325677472,1857.2045768945861,18703.81723307287,203363.87820231362,4175.807581356671
ptcorr_10to15_EE,65465.94675319068,1685.6715409245976,16179.91779643068,175768.5423313238,3672.0288643470253
ptcorr_15to20_EB1,118011.40679952112,2262.0019181565112,27425.289246156728,310403.76312743704,6760.982974957564
ptcorr_15to20_EB2,87220.30187083778,1943.0384947194589,20266.164474965055,227858.89603990142,4822.985224295891
ptcorr_15to20_EE,73530.66937800734,1785.9883881028027,18022.700480586598,201981.3626064105,4129.947401373214
ptcorr_20to30_EB1,253865.73402594708,3312.1995676941933,55735.6276211127,619192.2720543372,14773.03821886139
ptcorr_20to30_EB2,193373.40892989995,2890.9277939951367,44809.37487098633,459025.6385841295,10289.479281850654
ptcorr_20to30_EE,161533.44294873968,2640.336701843479,38489.68486665156,390710.47705750796,9417.236883549465
ptcorr_30to50_EB1,492041.2609591658,4571.45772554322,129531.57065049958,907162.3029730235,26792.340423430847
ptcorr_30to50_EB2,350282.311814585,3860.9656960795783,93637.80954706289,648274.4940428264,17231.62647977709
ptcorr_30to50_EE,311805.30442653515,3638.2235211822185,88106.64060104005,574374.1188210187,17598.79090746843
ptcorr_50to100_EB1,515601.60150486254,4682.737374975926,295370.1944685107,615358.2437713011,24704.670973905646
ptcorr_50to100_EB2,358323.9506790223,3897.047547206924,204416.87485755203,432711.6942675089,16677.726686833932
ptcorr_50to100_EE,291370.95386935124,3511.2950463635602,164534.54636783115,353874.0909105698,13131.69342456181
