,Central,Stat,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptcorr_10to15_EB1,436.40219337756656,12.72066870971361,177.3392506632559,585.8164089071051,103.73447132761376
ptcorr_10to15_EB2,294.2397483130029,10.496477605886257,112.35875681036397,401.502774471416,68.44961707260363
ptcorr_10to15_EE,235.76047389441,9.355483880932601,97.78321764326846,316.58249423508624,46.99789544894831
ptcorr_15to20_EB1,423.0955444696255,12.550995794500075,169.95958463026307,565.8590202594866,100.5200830094852
ptcorr_15to20_EB2,307.79526259513966,10.703074998927896,119.70887087220139,409.5282666634772,62.198539384311815
ptcorr_15to20_EE,235.19756105766263,9.345226692985218,97.72069139263219,316.431538692293,47.1206617254159
ptcorr_20to30_EB1,702.9293601260532,16.1565763414808,281.2515581297964,952.5473144431307,132.4654882020221
ptcorr_20to30_EB2,488.51159855273613,13.468129168747213,201.17630883541167,633.9254308823731,95.42461080799583
ptcorr_20to30_EE,406.13651265462096,12.256266078335578,163.87705849601605,559.0333747781528,78.63056304395667
ptcorr_30to50_EB1,931.498280758554,18.43099402573763,411.33050653328445,1165.5160742198996,151.8192349106496
ptcorr_30to50_EB2,662.92077848181,15.494678420936582,306.88637663692674,842.4896520841493,113.09355521689602
ptcorr_30to50_EE,589.3696553623707,14.610099837723524,273.75470678811814,747.5166442518066,95.8960380956217
ptcorr_50to100_EB1,877.6941703566374,17.956987388940803,582.1150901461021,969.580096768948,125.15302200002554
ptcorr_50to100_EB2,606.8302150347407,14.888935307143715,395.569037773648,678.5281879119422,80.95516584253436
ptcorr_50to100_EE,554.9574353499482,14.245966097979263,365.5765351759451,622.5419246571522,81.23280942164394
