,Central,Stat,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptcorr_10to15_EB1,608.8505739430852,5.777779412228457,404.4366400785963,690.0297824975074,387.7825043719964
ptcorr_10to15_EB2,428.9432273832042,4.84416383653446,285.6606081501433,482.6592816853192,279.4014116166991
ptcorr_10to15_EE,353.815305280486,4.398838033564507,234.7410868070248,397.87687451420544,233.44977737963578
ptcorr_15to20_EB1,597.0913319256365,5.724722090518313,388.76268157716106,678.0035594556599,418.3680184957314
ptcorr_15to20_EB2,374.04711187344276,4.538193170315101,239.45585101066948,432.4432693217095,261.6569433652992
ptcorr_15to20_EE,295.2529390403039,4.000094408508335,189.6050304272797,338.3627222895354,207.8583376277094
ptcorr_20to30_EB1,1265.7568379828158,8.333477306439681,800.5339265969698,1453.1419552401026,921.4412458534421
ptcorr_20to30_EB2,764.1858073125405,6.486410350473404,484.58099005728235,878.1924256290981,557.0132549369846
ptcorr_20to30_EE,523.6596235491827,5.3363059316118875,325.84800459053,606.2129391646447,383.4922142295453
ptcorr_30to50_EB1,2421.0856726749457,11.436851087946987,1540.5661812325343,2727.995089123546,1800.9397238152321
ptcorr_30to50_EB2,1406.567576883133,8.727535842457549,887.2389090757218,1594.3088238989435,1020.6534120870807
ptcorr_30to50_EE,846.8478380795307,6.76954054906719,516.5300683886275,974.604085919784,596.5304587854357
ptcorr_50to100_EB1,2247.9476401962957,11.076544455438096,1497.7071719182115,2468.486292745578,1611.3865496206186
ptcorr_50to100_EB2,1260.0341561090954,8.292926238009937,822.8798326457951,1394.704506234385,886.4237573329322
ptcorr_50to100_EE,678.2601877921736,6.059384849131955,425.48355057120784,763.8993608090057,451.5315419137067
