,Central,Stat,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptcorr_10to15_EB1,5051.0,71.07038764492565,950.0,14935.0,847.0
ptcorr_10to15_EB2,3698.0,60.81118318204309,710.0,10982.0,538.0
ptcorr_10to15_EE,3266.0,57.148928248918196,650.0,9788.0,517.0
ptcorr_15to20_EB1,1478.0,38.44476557348217,273.0,3909.0,268.0
ptcorr_15to20_EB2,1074.0,32.77193921634788,212.0,2900.0,189.0
ptcorr_15to20_EE,1015.0,31.85906464414798,176.0,2651.0,191.0
ptcorr_20to30_EB1,811.0,28.478061731796284,156.0,1810.0,162.0
ptcorr_20to30_EB2,619.0,24.879710609249457,127.0,1386.0,126.0
ptcorr_20to30_EE,585.0,24.186773244895647,116.0,1264.0,154.0
ptcorr_30to50_EB1,1635.0,40.43513323831146,476.0,2532.0,316.0
ptcorr_30to50_EB2,1265.0,35.566838487557476,389.0,1960.0,234.0
ptcorr_30to50_EE,1178.0,34.322004603461025,367.0,1896.0,236.0
ptcorr_50to100_EB1,647.0,25.436194683953808,377.0,765.0,73.0
ptcorr_50to100_EB2,508.0,22.538855339169288,304.0,602.0,48.0
ptcorr_50to100_EE,414.0,20.346989949375804,245.0,502.0,37.0
