,Central,Stat,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptcorr_10to15_EB1,13270.0,115.19548602267365,2554.0,38378.0,2193.0
ptcorr_10to15_EB2,9147.0,95.63994981178107,1742.0,26561.0,1438.0
ptcorr_10to15_EE,7737.0,87.960218280766,1579.0,22320.0,1279.0
ptcorr_15to20_EB1,7674.0,87.60136985230311,1464.0,19896.0,1332.0
ptcorr_15to20_EB2,5088.0,71.33021800050803,935.0,13133.0,888.0
ptcorr_15to20_EE,4122.0,64.20280367709809,783.0,10557.0,731.0
ptcorr_20to30_EB1,6176.0,78.587530817554,1270.0,12946.0,1465.0
ptcorr_20to30_EB2,3891.0,62.37788069500277,839.0,8176.0,979.0
ptcorr_20to30_EE,3064.0,55.35341001239219,697.0,6391.0,861.0
ptcorr_30to50_EB1,12847.0,113.34460728239345,4314.0,18800.0,5354.0
ptcorr_30to50_EB2,8101.0,90.00555538409837,2813.0,11813.0,3012.0
ptcorr_30to50_EE,6117.0,78.21125238736431,2077.0,9016.0,2183.0
ptcorr_50to100_EB1,2598.0,50.97057974949863,1708.0,2921.0,1047.0
ptcorr_50to100_EB2,1639.0,40.48456495999432,1074.0,1890.0,556.0
ptcorr_50to100_EE,1115.0,33.391615714128,730.0,1307.0,329.0
