,Central,Stat,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptcorr_10to15_EB1,75383.82345764567,904.333630099634,18083.491124967357,195748.95500722187,5984.420043328151
ptcorr_10to15_EB2,56033.35786939408,779.7600766990856,15159.579053162535,146616.65194757422,3823.70632130225
ptcorr_10to15_EE,58167.6639269228,793.2369013874895,16154.951206247426,146400.65273796007,3466.6028073163507
ptcorr_15to20_EB1,47193.33312494082,714.7911153154639,12195.050810469264,123716.89938152912,3535.9210643118618
ptcorr_15to20_EB2,34429.5234160593,610.0279869818181,8422.45543618221,91892.74492728223,2411.9839407075287
ptcorr_15to20_EE,37336.32599210008,634.9080015279943,10475.767195046446,91746.65237913051,2256.852240816067
ptcorr_20to30_EB1,56347.289517742305,780.6579844926349,13443.118161929482,146035.2286264953,3816.6337816292476
ptcorr_20to30_EB2,41911.557509704195,672.6456161746669,10110.51312771876,103918.18064242785,2725.1621082637366
ptcorr_20to30_EE,41808.975877988385,670.5951368428076,10931.27376138532,98696.72757568365,2400.9903868030833
ptcorr_30to50_EB1,50238.17238710437,725.8530903441524,12184.888448966485,88127.73855342908,3068.7305070714633
ptcorr_30to50_EB2,37212.43387778036,624.2816113866774,9239.76670870364,64817.68918315939,2192.6582265158977
ptcorr_30to50_EE,34895.935871130176,604.0926443794528,10210.364629575786,58100.19076944545,1911.639642948878
ptcorr_50to100_EB1,16342.019382321927,413.364530982577,9271.79085398726,18671.018435618163,816.7264518853337
ptcorr_50to100_EB2,11525.759705716328,347.78613200777266,6844.955751504854,13120.232314583443,389.3019045460949
ptcorr_50to100_EE,11331.017801299924,343.82541293980273,7143.3951988220015,12643.45405335336,525.3558286359843
