,Central,Stat,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptcorr_10to15_EB1,1070.1629518952905,7.660232566620398,711.6024000103488,1198.3979048254598,620.7445589314865
ptcorr_10to15_EB2,744.1797785809905,6.366944587035706,496.2499240189422,832.5234737344609,440.26946806412855
ptcorr_10to15_EE,594.034155520289,5.7059166691337175,394.9426489834441,665.4177164049086,355.2601411215978
ptcorr_15to20_EB1,1027.5329777368722,7.5133363422998345,671.3923977475538,1154.831051041583,634.1537584182383
ptcorr_15to20_EB2,649.5482088573409,5.980329532843614,423.0232191588672,738.5806748050984,403.59318399214027
ptcorr_15to20_EE,498.76485168220637,5.206341585577254,322.05483952828183,564.4888484606262,314.5870460674374
ptcorr_20to30_EB1,1847.990995172582,10.073946284169274,1179.5148933419591,2103.7264980515633,1235.9562307017911
ptcorr_20to30_EB2,1128.4416834963358,7.871720555979647,721.0843892284997,1284.7706345474608,760.0240003722764
ptcorr_20to30_EE,760.4014069162048,6.445101844117048,475.5183227329363,874.2216039484865,522.4864212676088
ptcorr_30to50_EB1,3005.987894227211,12.754593954452078,1904.4453787345137,3380.0987092069195,2212.610366523924
ptcorr_30to50_EB2,1764.5735135370132,9.771675996547554,1113.1155813353387,1996.0601133968767,1261.2483501595639
ptcorr_30to50_EE,1059.1512501452682,7.570574862619784,649.1862838821487,1217.109439058309,737.0492686474596
ptcorr_50to100_EB1,2495.2162448921977,11.673699360844175,1666.0820137951412,2741.2416700484678,1797.7450878550965
ptcorr_50to100_EB2,1405.7975478918133,8.76805168023341,919.864177598372,1555.4109096436782,987.8137553210202
ptcorr_50to100_EE,757.4997579554326,6.410687283755797,476.91626024098224,852.209397186129,505.4101575808709
