,Central,Stat,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptcorr_10to15_EB1,913.003125201873,20.009678698184793,281.09199173919757,1342.6466659592643,63.33265830560206
ptcorr_10to15_EB2,663.0414841815643,17.00177636458871,218.28497501282703,985.4763270608777,62.64898260371779
ptcorr_10to15_EE,537.6777778010135,15.35306365261053,169.0962235572845,810.4423152625145,33.96389550641569
ptcorr_15to20_EB1,928.119240804451,20.16839477788987,294.5310627796728,1357.5422876752555,70.69332906312448
ptcorr_15to20_EB2,645.2205393747337,16.790325237489704,192.56956263238024,981.3078074043982,40.56817276929959
ptcorr_15to20_EE,579.962621374512,15.935316664340053,180.90197525940403,848.0733140963733,41.54042869805076
ptcorr_20to30_EB1,1722.6501532344303,27.50239183840869,529.1943274219643,2472.3650074836296,123.85129173841689
ptcorr_20to30_EB2,1242.5767608920921,23.313311710083216,400.2848499494997,1774.7354441415353,86.15457813420048
ptcorr_20to30_EE,1068.2982198882344,21.640587055112057,351.13882230945524,1549.4085859495992,80.27111792167831
ptcorr_30to50_EB1,2997.0568652430097,35.948716815301296,1190.1422043604327,3888.5723928449906,189.32377518952632
ptcorr_30to50_EB2,2165.3063163213683,30.561470143589386,840.4553471106514,2790.9860710978182,147.67034812261437
ptcorr_30to50_EE,1936.4341790559438,28.8756843146747,794.5725210443343,2535.277507756683,122.02145267518905
ptcorr_50to100_EB1,3399.5933434235462,38.18282247793498,2193.793656484816,3771.858162619019,194.1877143523778
ptcorr_50to100_EB2,2361.6703818632564,31.89950803186521,1519.0215836602931,2644.949804379069,114.58235970051547
ptcorr_50to100_EE,1985.1913788024883,29.1350873744264,1270.6832343243404,2255.7231194843553,97.9579489279084
