,Central,Stat,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptcorr_15to20_EB1,18197.426484760515,560.4428273660368,5129.529994461058,38457.638808190255,1220.1290082761532
ptcorr_15to20_EB2,13064.592139734254,468.6238603131007,3591.8272370690684,27145.278581460392,817.3419576138101
ptcorr_15to20_EE,15057.698262298782,497.98879077707073,4836.109775392533,29768.10938316701,886.7406325520274
ptcorr_20to25_EB1,12661.730018517907,451.70335453656054,3745.0661774788864,26033.507369699306,770.6072836164439
ptcorr_20to25_EB2,9432.041005056906,390.7711286235983,2487.1106377613064,19383.83983775923,609.6267870119522
ptcorr_20to25_EE,10893.719940102073,420.79645213956366,3322.801016839052,21059.671046205523,724.0164216036982
ptcorr_25to35_EB1,17190.819498717425,537.3976273462263,4773.162841827923,31635.64648473108,966.404608458671
ptcorr_25to35_EB2,12799.233580245273,463.87294322288716,3450.0711240253245,22499.310967249716,682.9799365991255
ptcorr_25to35_EE,14085.032905086806,489.0986069558608,4994.668975428122,23942.301284885,684.458604142915
ptcorr_35to50_EB1,13684.441489504487,479.64942646077753,4092.0603425494583,18795.527451413684,602.6154755552986
ptcorr_35to50_EB2,10026.590725092432,413.56366620557554,3426.3799289854755,13970.846359337627,499.17565980003843
ptcorr_35to50_EE,10743.358667624974,427.80389531004994,4224.152671933828,14645.35763776035,470.0879754090894
ptcorr_50to100_EB1,6983.010556928813,339.81051788974924,4568.938184553495,7687.99039948636,491.15055205461147
ptcorr_50to100_EB2,6144.765838178079,321.991659910846,4004.7832579390915,6886.496345109479,260.4077255569909
ptcorr_50to100_EE,6663.236135331788,333.0176534219473,4269.422655206381,7335.289190071666,293.43109912830835
