,Central,Stat,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptcorr_15to20_EB1,131.55745139844223,6.3710325933329175,75.70827869666046,154.23568271490413,22.722665186129305
ptcorr_15to20_EB2,84.0294062490828,5.030891485519153,47.95762531113605,100.2200362749681,16.52066883544273
ptcorr_15to20_EE,83.49531816062945,4.98835939882016,44.6063336424309,95.91179920863038,14.669331276405863
ptcorr_20to25_EB1,117.77280768893065,5.826513325980078,67.25228496912656,132.84842003329769,18.69257854917776
ptcorr_20to25_EB2,79.69145992317688,4.8063314874764025,46.711777822070005,93.9823079844601,15.989568445764471
ptcorr_20to25_EE,78.97389364648687,4.807213100220417,40.2233416513266,93.56172784282246,14.795361381659177
ptcorr_25to35_EB1,181.81156923902387,7.449466282902022,115.03171784057193,202.05202061912843,34.567396472719736
ptcorr_25to35_EB2,118.92782229094358,5.897221076589487,72.236488407249,137.3515400033292,17.085760843517505
ptcorr_25to35_EE,137.53278573469888,6.366211419145741,81.67173278796119,158.38284769071925,21.179185203177408
ptcorr_35to50_EB1,173.17700228752636,7.200853198760069,107.70950664470352,184.95625077494012,31.264596677151424
ptcorr_35to50_EB2,148.3909216805273,6.707113866606165,87.66825242900649,158.6467380642766,28.837586343628622
ptcorr_35to50_EE,160.26442213807863,6.901462959111333,94.90156065226222,180.75257684723704,22.34570162964482
ptcorr_50to100_EB1,163.51507736724383,6.984161345833912,125.7236621103371,175.38177490997532,27.137978944404768
ptcorr_50to100_EB2,151.23654478360663,6.744467102895701,105.67837962509441,162.1080788747636,23.121222804197554
ptcorr_50to100_EE,179.21712061289026,7.195867471129952,122.10830555335733,193.37266009704723,25.06082247536828
