,Central,Stat,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptcorr_15to20_EB1,101798.31612691165,1410.8559329591276,45564.17953110963,156797.5033229895,3912.681593041231
ptcorr_15to20_EB2,66983.18567456793,1129.392721050725,29649.908981831155,104251.05944415857,2778.7041583393134
ptcorr_15to20_EE,62467.910025027595,1074.887010785224,26661.817230085966,95637.41326602972,1989.7041863903548
ptcorr_20to25_EB1,87519.98435600182,1259.2350042346986,38333.98147562581,133007.49459723348,2855.9378590301203
ptcorr_20to25_EB2,61852.61221233042,1060.4443118135393,27615.2071496481,92373.46505263433,2400.3349717881724
ptcorr_20to25_EE,61947.736889896936,1069.9608701060015,27298.849580566428,90957.19245558028,2809.766314042974
ptcorr_25to35_EB1,160450.12812830086,1742.3823733639597,72620.07809656925,232257.32943697815,6323.955228293132
ptcorr_25to35_EB2,111699.92539023967,1462.0931031435123,52884.511014260126,161664.8406589653,4004.7540495759654
ptcorr_25to35_EE,112714.4241068911,1470.9410654239982,52197.05948642134,159231.22285117776,5003.400541031893
ptcorr_35to50_EB1,198942.13636394806,1941.8994255716598,100957.78153679003,259975.79814252746,8602.77710651001
ptcorr_35to50_EB2,137517.01409071905,1619.2463632676993,67792.83291418468,176530.69470568633,5551.359837673083
ptcorr_35to50_EE,133738.70147417462,1594.959561866172,67748.04709428073,170743.19872625815,5293.428674948309
ptcorr_50to100_EB1,260473.46969415064,2218.150590147417,183075.9812550808,287307.5836765029,12051.87136742613
ptcorr_50to100_EB2,184474.581284891,1872.1977717356356,131251.03660265318,202891.75962507553,8542.410085290536
ptcorr_50to100_EE,174165.72895806146,1804.2981305380074,124049.47422168746,191845.73956465893,7308.14758077422
