,Central,Stat,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptcorr_15to20_EB1,199.62506221430337,5.583234867425627,59.430704919159055,288.5393048667808,13.637635005342236
ptcorr_15to20_EB2,134.73004764253383,4.557045409218135,40.83915140590541,192.38620846100045,9.894615682976369
ptcorr_15to20_EE,156.66518531375158,4.842355496198946,45.308266591880624,219.22418163230557,9.916523424011725
ptcorr_20to25_EB1,205.0795619665159,5.485265681589876,62.91477783543247,281.2127644580539,12.782416919870956
ptcorr_20to25_EB2,157.12689778914995,4.783559956446304,48.43417652680632,219.02617252539557,9.48078345326897
ptcorr_20to25_EE,173.54656371487016,5.0572484592483375,56.332682853063375,236.31004361549412,10.074845715327402
ptcorr_25to35_EB1,418.917431123248,7.816704288100646,135.7875625259906,558.3073880995496,27.849536864269098
ptcorr_25to35_EB2,320.79016590516704,6.83626613810864,110.36456152463813,421.26592379783085,25.821071302819494
ptcorr_25to35_EE,344.06358691362493,7.096435450582508,125.19537051070695,447.0536353772531,24.349348295548552
ptcorr_35to50_EB1,578.0587163284536,9.171609638509768,239.41011197250631,711.8944623486017,37.31502778039207
ptcorr_35to50_EB2,416.63625635498306,7.79416154127923,169.3134506284349,506.1902841239462,30.52743114405364
ptcorr_35to50_EE,442.9111974031735,7.994520568536526,195.34148395202777,541.2194061350783,26.562979827944716
ptcorr_50to100_EB1,921.006821032842,11.597257558217443,594.3087712805202,1008.3959537976781,47.6154646532797
ptcorr_50to100_EB2,666.6619922131468,9.852020708872884,431.30201060286305,729.5944788758609,33.55160144707492
ptcorr_50to100_EE,634.4666840209151,9.505125850122512,410.53623377132124,699.0397659483334,33.169910197203386
