,Central,Stat,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptcorr_15to20_EB1,1923.7118553542357,10.270507754808671,1555.4596001288244,2008.4256766707067,1527.4920128921308
ptcorr_15to20_EB2,1189.5928574221443,7.97793981764501,960.352526920774,1246.5094784646574,941.8940141505999
ptcorr_15to20_EE,906.2851417517684,6.891288048262792,729.2069725764128,947.9399627917263,710.5034547911814
ptcorr_20to25_EB1,1852.7703397325117,9.716738242540064,1499.9264050207719,1926.1775948982736,1474.3168518582656
ptcorr_20to25_EB2,1187.928178147662,7.796702753364464,966.7498760338506,1236.529974830003,936.1735727104996
ptcorr_20to25_EE,921.2793432155148,6.897592336595926,747.6070468165517,961.2542617543799,717.0837757195134
ptcorr_25to35_EB1,3384.4339335503746,13.428638721919345,2784.6257522321484,3510.4665024065125,2691.796961735382
ptcorr_25to35_EB2,2130.5554277596702,10.708962099650362,1740.9306937650197,2212.3778980043408,1675.9308854741498
ptcorr_25to35_EE,1584.2348041774223,9.245633800474803,1280.1730061352114,1652.5670346252066,1223.4026634627216
ptcorr_35to50_EB1,3952.1178471097014,14.527413648593363,3287.4195408655773,4067.872448379938,3166.4373298276414
ptcorr_35to50_EB2,2449.6706055346667,11.453746312435563,2034.8699981064226,2529.549561974878,1927.8471116975047
ptcorr_35to50_EE,1659.6903310042374,9.423202711362016,1351.7368025594114,1728.1494062071365,1253.3969934861032
ptcorr_50to100_EB1,4991.098228829434,16.250444982389673,4393.822939415146,5090.112343241411,3941.044805706013
ptcorr_50to100_EB2,3051.307558284786,12.72251682388012,2669.74075709786,3120.9461262101863,2363.35020989342
ptcorr_50to100_EE,1885.7279720447218,9.957181368390371,1620.7385431419837,1942.302497097954,1391.6768746090847
