,Central,Stat,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptcorr_15to20_EB1,1052.9298925203414,7.968897193828096,741.9616104698471,1143.8636524043043,653.3849774283985
ptcorr_15to20_EB2,692.8176919074781,6.411787843301458,481.381859730685,757.0889419663464,439.8915486741602
ptcorr_15to20_EE,602.1956709185718,5.915708941370451,406.7397878421221,661.368795998204,381.5105845683786
ptcorr_20to25_EB1,939.4906775455463,7.300414080470751,660.8228428233016,1019.0866117345846,597.370469374481
ptcorr_20to25_EB2,643.6276405729411,6.061869097255685,440.1739206697964,704.0516501709124,407.06263066911316
ptcorr_20to25_EE,575.2374254663268,5.759096470741814,387.0504650542955,629.3736021704636,357.7187582307686
ptcorr_25to35_EB1,1552.3297439858543,9.58592170613139,1101.8802736091543,1680.624459850101,1025.4433248573444
ptcorr_25to35_EB2,1041.4278050996936,7.88028967047495,717.2651235562435,1132.3639989134958,685.405982251418
ptcorr_25to35_EE,893.4438597683045,7.275062729841842,603.7870019685538,979.8596990099308,573.2679252770305
ptcorr_35to50_EB1,1854.8526704346932,10.477641118264074,1318.25286047167,1994.0252016252473,1230.0563766296796
ptcorr_35to50_EB2,1185.425657824524,8.3833031448767,834.8346197526427,1291.4808261710452,775.7107343830106
ptcorr_35to50_EE,927.0556163721988,7.394787855689393,628.7686630874118,1020.1556483014675,576.4357804904706
ptcorr_50to100_EB1,2145.6890053920392,11.33078542523534,1611.4500740367685,2290.076317180159,1430.5059686274662
ptcorr_50to100_EB2,1392.5408457249318,9.156699381145371,1031.275111860627,1491.8504306304512,916.9479994089927
ptcorr_50to100_EE,938.9501435496163,7.404596436075594,680.152597976644,1021.971762513239,579.3534680675881
