,Central,Stat,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptcorr_15to20_EB1,112.20102452055109,3.875284754452782,47.833134050393255,144.8947607230631,15.37290683794256
ptcorr_15to20_EB2,82.2489487019386,3.3052926850570996,33.46181786323665,108.35414692874174,12.54825488701858
ptcorr_15to20_EE,72.70756275651357,3.0585173116588704,30.588228567584594,92.20732262954981,9.744546782966195
ptcorr_20to25_EB1,109.61702993059998,3.692897201215156,50.44854134236679,135.1399390178873,14.57065839979168
ptcorr_20to25_EB2,82.20262056120009,3.2122011493190445,33.04010697686581,104.0919532929676,14.06454918261171
ptcorr_20to25_EE,94.76944522122032,3.485380007333962,40.83382978031881,118.43004881446392,12.038054708599875
ptcorr_25to35_EB1,202.58386233987483,5.03816161996051,86.05866267460723,248.4854639355062,28.315682314427598
ptcorr_25to35_EB2,152.69140632159997,4.380596940645863,72.04999291819307,188.55607941550628,20.551596571236566
ptcorr_25to35_EE,186.04157909390472,4.827890063418093,88.62918568003417,229.7327321620588,25.46697616324883
ptcorr_35to50_EB1,221.75951991517718,5.267526973316936,105.18762798330962,261.97479847064915,29.075298810219735
ptcorr_35to50_EB2,190.49167712258037,4.870606463596629,91.37253285158201,221.21966185270173,23.837715020974596
ptcorr_35to50_EE,222.51323631714527,5.227475827857599,111.48620352989434,263.46743916552,25.351319782640406
ptcorr_50to100_EB1,307.619217386742,6.184812599135931,199.0849730674776,339.0515072541621,41.57127335380147
ptcorr_50to100_EB2,241.941593973604,5.50391980167283,155.20586777217963,264.6343846705428,28.907584697708398
ptcorr_50to100_EE,269.60816272444964,5.738112856377978,172.28470535420462,296.4642895194986,33.082319487260094
