,Central,Stat,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptcorr_15to20_EB1,278.44820867423476,3.739633279623111,201.86353593444497,301.53547599363355,226.0523873271387
ptcorr_15to20_EB2,168.07679983203013,2.880197685267815,122.72779401983883,183.40179014368408,135.13505266685277
ptcorr_15to20_EE,136.81543312500182,2.554954657823757,100.71462465945137,147.2428789314405,110.37621356817176
ptcorr_20to25_EB1,285.5740604908107,3.6492955171361974,209.35947838799044,306.18744299100115,233.43961260178747
ptcorr_20to25_EB2,179.74880402354813,2.912807376040827,132.0753944245005,192.42203764926174,144.80026645103038
ptcorr_20to25_EE,141.6439835275314,2.591279240537247,104.8085578337647,152.56074607558767,113.1433181413189
ptcorr_25to35_EB1,571.8753289045279,5.167370422435396,426.0358020576032,611.8175536940224,469.43804857303303
ptcorr_25to35_EB2,362.00409964907124,4.118466508845811,268.83748559119636,386.0283791773485,288.8088956550392
ptcorr_25to35_EE,267.6101818250048,3.5521118943913508,196.28959569740323,288.2357456196862,211.11049121551542
ptcorr_35to50_EB1,717.1342404952916,5.773262430951383,542.620499900413,754.7384724365447,581.3716624305147
ptcorr_35to50_EB2,426.38179811373396,4.4640749595572,318.4367476948772,452.66261017662197,340.32923077802997
ptcorr_35to50_EE,300.8609716136165,3.7436666528532854,222.58538692974767,322.09176412352355,229.04674779164034
ptcorr_50to100_EB1,929.0883203925442,6.557418746466784,751.2135955076698,963.9059544468976,745.7570979781689
ptcorr_50to100_EB2,567.3615010261066,5.138105770324137,449.96244210435094,589.9513279271019,441.8787401846757
ptcorr_50to100_EE,362.7475123907926,4.080203671360213,283.3267789148161,381.80382597945226,267.7102506807782
