,Central,Stat,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptcorr_15to20_EB1,327379.83509693044,101768.22492729676,80426.30213843416,478946.7189292452,14519.539256611708
ptcorr_15to20_EB2,454087.0324917095,105366.03813994212,92880.45107266356,655027.5033684478,16136.23639989077
ptcorr_15to20_EE,1906614.0601041708,225616.25996484637,431143.02469148074,3514527.740654291,151267.5187434666
ptcorr_20to25_EB1,501379.4169703396,104861.1573099449,74968.86918947414,754560.8742316625,6426.793600871719
ptcorr_20to25_EB2,804861.1703779968,154096.1677180578,227746.1357383273,1356478.9148565305,36662.29067885211
ptcorr_20to25_EE,2378321.390019425,242375.7414429186,465839.888003467,4157451.2567200772,134213.84531518476
ptcorr_25to35_EB1,353049.3110218143,87041.82245168852,94477.63256587813,632089.9484406346,36.636592639074614
ptcorr_25to35_EB2,412510.8418547108,116773.33236861223,200723.8552205381,759299.7534799722,1110.0221612890412
ptcorr_25to35_EE,2479217.913784187,256951.04454902382,540965.8599207201,4142694.4512087433,71238.71746694401
ptcorr_35to50_EB1,233529.43323701053,65340.62360481795,65711.70909075029,325040.1224754166,17956.500674161027
ptcorr_35to50_EB2,416901.20482579933,87171.20557789489,167502.06836604135,590012.9837547501,3818.855737832926
ptcorr_35to50_EE,1330289.4808870992,146843.7441656226,514608.84031218226,1839960.2955786278,16634.202796587673
ptcorr_50to100_EB1,151677.5062001988,53975.90379901494,81167.27241637476,154273.22245067483,310.8347540133896
ptcorr_50to100_EB2,201381.78125818097,34640.0222981057,158144.52463300596,221829.35715865265,6193.457551100122
ptcorr_50to100_EE,727476.3767571568,69617.54621784535,513521.0022721722,766404.4058015782,40552.370822437224
