,Central,Stat,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptcorr_15to20_EB1,165.48775175121946,5.0864288815650385,48.08283411523721,240.0591920551466,11.618685236810183
ptcorr_15to20_EB2,109.45924275325643,4.107521596714212,33.38105250674957,157.8343735553374,7.500564846611394
ptcorr_15to20_EE,129.84296532749602,4.400512938945217,37.27086122693184,181.86161002162626,8.46011081274868
ptcorr_20to25_EB1,164.55846263239172,4.918471972573589,48.124925813542525,229.58856028359492,9.848847770864559
ptcorr_20to25_EB2,123.80492741432681,4.2512670924315,38.52854423762727,174.82163906984977,7.334367701029527
ptcorr_20to25_EE,129.5850581079251,4.369973696171367,41.7841568433455,181.72244847756141,6.791981292653443
ptcorr_25to35_EB1,353.26718946772587,7.1772217975729005,110.96581143080219,470.075269407159,22.15609713307729
ptcorr_25to35_EB2,260.74224163596705,6.165038082856872,87.68461255040842,343.90434952051226,18.011415674675032
ptcorr_25to35_EE,269.55567223545256,6.30349526706199,96.91031875099532,351.03177048972725,16.812608252337547
ptcorr_35to50_EB1,501.2271194486373,8.545190520230795,206.50675104531823,620.393108893146,29.778039574684485
ptcorr_35to50_EB2,352.391084719594,7.178132105594506,141.72604018126628,428.76263018045836,23.588731624669443
ptcorr_35to50_EE,355.192105591775,7.16631066981307,146.99802468508406,434.01943026482127,19.00305047448449
ptcorr_50to100_EB1,825.971964146198,10.987965363643397,532.4330151210851,904.0444213263238,40.38968646461392
ptcorr_50to100_EB2,572.3891917169295,9.136073144863227,368.72901033323643,628.0342760917626,27.260830535960334
ptcorr_50to100_EE,537.1435860799878,8.74963224655153,344.9772839143343,593.5974225954498,26.00290299179024
