,Central,Stat,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptcorr_15to20_EB1,26408.9931107176,321.9027167125241,8309.58027886403,47040.67919165712,1733.5612490759102
ptcorr_15to20_EB2,18034.321977755444,263.9497477479712,5195.445443054166,33598.33866172893,1124.1863923010578
ptcorr_15to20_EE,14111.41953263496,238.72740189532854,4517.786811655668,25779.717620415213,731.7613676452889
ptcorr_20to25_EB1,32399.641686670064,331.4132272064906,8999.490554526741,56624.08499182944,1778.067279501843
ptcorr_20to25_EB2,19879.453924575006,266.21122140175953,5750.036233196902,38318.43358762456,1182.8681040880224
ptcorr_20to25_EE,17929.823398676235,266.15865141756905,5676.793158384811,32034.987159298544,1006.8207613829837
ptcorr_25to35_EB1,104578.83499507654,553.3063571929073,22007.566625410615,158720.70789844648,4861.535540638612
ptcorr_25to35_EB2,49730.51442387816,404.47971058571176,16722.855617827834,78119.304753243,2724.9715813718867
ptcorr_25to35_EE,48775.23223876878,418.73907509601577,17244.958240041222,76587.9336052049,2537.8592981613665
ptcorr_35to50_EB1,158509.5078735729,656.6777362045656,30479.494811108165,189292.38046734978,5802.1760433815025
ptcorr_35to50_EB2,125461.80395715276,587.3199860166287,35787.94474092742,143215.6371970652,4080.403327156321
ptcorr_35to50_EE,128008.90843176923,606.2900424443825,45219.86773428049,150171.42911495361,3651.4532574239274
ptcorr_50to100_EB1,50112.426009169656,435.17739497962486,24216.60586286004,59909.46969142477,3308.7431623351945
ptcorr_50to100_EB2,45315.97112098745,411.33230741660725,20946.081763052694,52732.85123174681,2449.779835742305
ptcorr_50to100_EE,54942.02347154177,466.5036843983723,25671.21436770535,65068.87483813171,2369.083830132757
