,Central,Stat,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptcorr_15to20_EB1,12363.02532353379,434.5870896774103,3144.470721739472,28913.284761672632,873.0211683833189
ptcorr_15to20_EB2,9310.874376770407,372.76819170613237,2256.650881423604,20726.953900762135,698.952818493375
ptcorr_15to20_EE,9945.227728815391,381.5661616034274,2769.0344790034455,21955.89148771697,655.4724883879438
ptcorr_20to25_EB1,9170.147164184671,361.34100859241687,2243.6770178023153,20173.016744156826,653.121844048369
ptcorr_20to25_EB2,7122.344738496414,320.04176185299673,1692.800774113255,15762.194931457845,455.34299571916785
ptcorr_20to25_EE,8462.79934412761,350.98484708608464,2435.165448086286,17294.1320930824,634.2323228146331
ptcorr_25to35_EB1,12532.263642057891,422.61586974068,2997.474744399306,24718.41945254856,830.0127341176412
ptcorr_25to35_EB2,9565.195847282797,371.11415986665685,2181.8542096503543,18128.550537147246,631.967183904176
ptcorr_25to35_EE,10563.74942552913,388.4501407774774,3328.757458536131,19262.06494088608,649.2299645958987
ptcorr_35to50_EB1,10205.105618130532,378.32625579753324,2458.4599842461025,14507.653353092252,592.4668737626899
ptcorr_35to50_EB2,7764.34179298421,332.8373826255649,2329.763299645934,11051.380374443337,546.5058559461075
ptcorr_35to50_EE,7618.731744587826,328.6477006756779,2398.1122409879126,10960.285922276298,439.0769823142221
ptcorr_50to100_EB1,4972.1954477460795,264.33698369147186,3000.051914580055,5567.642986791555,385.82134233294795
ptcorr_50to100_EB2,4217.435178518852,244.53367689933876,2460.819625475224,4843.080783347024,226.7347218771929
ptcorr_50to100_EE,4583.9040843022685,252.39050052632786,2750.5393902433048,5143.19008056838,177.71030563714407
